POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
4966,1499.61,3571.73,5790.68,-3658.57,-8562.55,1800.75,16017.68,0.0,3587.5,-2037.95,16459.31,1549.55,18008.86
4967,1429.21,3694.26,5790.33,-3642.45,-8575.89,1797.16,15979.88,0.0,3573.89,-2022.7,16472.49,1551.19,18023.68
4968,1482.82,3609.36,5806.14,-3667.52,-8559.42,1781.79,16002.02,0.0,3572.94,-2007.53,16455.18,1565.42,18020.6
4969,1488.87,3586.17,5761.88,-3698.08,-8553.8,1752.92,15986.84,0.0,3580.31,-2007.26,16324.8,1573.05,17897.86
4970,1550.08,3683.35,5792.45,-3671.97,-8546.82,1753.16,15947.4,0.0,3589.66,-2020.48,16507.66,1569.18,18076.83
4971,1502.28,3576.5,5815.69,-3680.27,-8547.18,1775.25,15915.14,0.0,3569.85,-2005.94,16357.41,1563.91,17921.32
4972,1603.99,3547.63,5803.48,-3639.02,-8552.56,1731.06,15841.52,0.0,3579.51,-2021.9,16336.1,1557.61,17893.7
4973,1473.82,3581.38,5716.02,-3630.06,-8559.53,1769.1,15925.74,0.0,3587.32,-2028.62,16276.47,1558.69,17835.16
4974,1574.3,3721.1,5829.79,-3656.33,-8552.67,1777.39,15934.86,0.0,3611.33,-2048.03,16628.43,1563.3,18191.73
4975,1506.37,3605.29,5757.88,-3572.39,-8578.69,1756.45,15960.96,0.0,3602.96,-2057.06,16435.86,1545.9,17981.76
4976,1527.09,3601.35,5791.94,-3661.48,-8591.16,1815.55,16000.78,0.0,3580.98,-2034.75,16484.08,1546.23,18030.3
4977,1509.07,3545.17,5801.0,-3628.68,-8538.83,1769.78,15840.5,0.0,3603.38,-2049.85,16298.0,1553.53,17851.53
4978,1553.12,3680.34,5759.33,-3701.86,-8546.73,1735.1,15901.04,0.0,3589.42,-2024.59,16380.34,1564.83,17945.17
4979,1528.67,3631.71,5783.75,-3675.46,-8556.78,1799.42,15987.17,0.0,3581.67,-2026.14,16498.49,1555.52,18054.01
4980,1535.72,3679.46,5786.21,-3656.21,-8569.96,1756.96,15903.91,0.0,3597.33,-2035.52,16436.08,1561.81,17997.9
4981,1509.09,3586.93,5810.05,-3661.61,-8564.56,1759.62,15904.73,0.0,3571.91,-2024.74,16344.25,1547.18,17891.43
4982,1503.17,3653.92,5781.38,-3647.61,-8562.46,1768.86,15945.86,0.0,3583.7,-2032.32,16443.12,1551.39,17994.5
4983,1475.37,3507.33,5785.68,-3664.64,-8571.45,1759.66,15934.88,0.0,3594.11,-2036.7,16226.83,1557.42,17784.25
4984,1497.95,3598.06,5793.1,-3649.84,-8577.14,1789.1,15998.86,0.0,3583.58,-2028.44,16450.09,1555.14,18005.23
4985,1510.04,3638.25,5829.95,-3675.25,-8544.4,1744.72,15873.03,0.0,3589.92,-2032.76,16376.34,1557.17,17933.51
4986,1499.06,3555.09,5781.34,-3637.08,-8567.66,1769.32,15968.91,0.0,3602.84,-2042.0,16368.97,1560.84,17929.81
4987,1511.85,3675.01,5803.47,-3677.86,-8571.61,1778.05,16007.28,0.0,3583.32,-2028.98,16526.19,1554.34,18080.53
4988,1542.41,3609.76,5807.14,-3619.59,-8573.65,1760.11,15938.32,0.0,3589.26,-2035.42,16464.5,1553.85,18018.34
4989,1488.34,3549.91,5851.98,-3655.88,-8578.95,1751.67,16033.91,0.0,3595.01,-2024.89,16440.98,1570.12,18011.09
4990,1497.36,3645.46,5834.15,-3685.12,-8580.53,1760.59,16024.74,0.0,3580.09,-2020.66,16496.65,1559.43,18056.08
4991,1484.18,3645.39,5760.7,-3690.43,-8563.71,1782.76,16085.72,0.0,3595.29,-2018.0,16504.62,1577.29,18081.91
4992,1510.17,3610.85,5811.6,-3661.57,-8579.57,1784.82,16067.14,0.0,3585.35,-2025.29,16543.45,1560.06,18103.51
4993,1484.53,3514.11,5796.56,-3692.05,-8578.38,1782.78,16082.81,0.0,3587.62,-2031.21,16390.36,1556.41,17946.77
4994,1541.83,3664.88,5831.88,-3691.91,-8548.63,1773.36,16004.12,0.0,3594.05,-2025.37,16575.53,1568.67,18144.2
4995,1489.1,3624.78,5786.14,-3640.83,-8572.68,1762.81,15962.11,0.0,3591.19,-2037.11,16411.42,1554.08,17965.5
4996,1499.92,3645.82,5799.12,-3648.44,-8563.62,1779.13,15994.18,0.0,3592.85,-2033.26,16506.11,1559.59,18065.7
4997,1571.04,3726.24,5846.68,-3639.67,-8556.16,1768.68,15920.91,0.0,3578.06,-2003.83,16637.73,1574.23,18211.96
4998,1484.1,3547.7,5753.99,-3634.81,-8574.75,1755.96,16009.47,0.0,3597.0,-2033.5,16341.66,1563.51,17905.16
4999,1485.98,3567.25,5777.82,-3643.76,-8582.05,1771.41,15981.24,0.0,3581.53,-2026.4,16357.89,1555.13,17913.02
5000,1546.73,3563.94,5792.05,-3700.69,-8575.83,1759.27,16012.58,0.0,3605.68,-2030.64,16398.05,1575.04,17973.09

Receptor Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
4900,1450.96,3513.47,5781.99,-3611.05,-8548.24,1754.53,15934.75,0.0,3595.56,-2071.99,16276.41,1523.57,17799.98
4901,1486.52,3492.96,5805.36,-3634.88,-8592.9,1738.0,16019.83,0.0,3580.29,-2052.02,16314.9,1528.27,17843.17
4902,1484.72,3554.59,5763.79,-3605.24,-8570.78,1761.58,15960.48,0.0,3587.96,-2069.17,16349.15,1518.79,17867.93
4903,1552.83,3580.1,5758.7,-3650.36,-8539.13,1736.74,15892.46,0.0,3587.27,-2062.63,16331.34,1524.64,17855.99
4904,1469.78,3646.69,5733.21,-3597.06,-8547.74,1740.1,15880.17,0.0,3598.34,-2071.38,16325.14,1526.96,17852.1
4905,1531.93,3610.68,5728.03,-3589.05,-8553.08,1753.83,15933.36,0.0,3587.94,-2063.83,16415.71,1524.11,17939.81
4906,1503.62,3602.1,5782.31,-3581.66,-8578.11,1797.6,15988.79,0.0,3577.83,-2062.73,16514.65,1515.1,18029.75
4907,1502.56,3650.49,5735.99,-3599.78,-8591.9,1756.0,16011.14,0.0,3581.6,-2070.61,16464.5,1510.99,17975.49
4908,1449.95,3515.88,5757.08,-3632.47,-8570.56,1734.21,16033.47,0.0,3585.6,-2057.01,16287.56,1528.59,17816.16
4909,1475.22,3629.75,5751.36,-3609.09,-8544.7,1714.14,15919.66,0.0,3586.64,-2056.16,16336.33,1530.47,17866.81
4910,1499.9,3578.83,5740.08,-3605.56,-8562.43,1763.84,15978.08,0.0,3585.93,-2066.28,16392.74,1519.65,17912.39
4911,1493.55,3646.11,5792.81,-3585.24,-8566.91,1750.07,15969.77,0.0,3580.13,-2060.85,16500.16,1519.28,18019.44
4912,1532.47,3576.18,5793.0,-3633.84,-8573.72,1744.18,16023.47,0.0,3578.2,-2055.14,16461.74,1523.05,17984.79
4913,1549.86,3560.99,5756.89,-3619.23,-8565.06,1754.83,15958.32,0.0,3581.32,-2049.63,16396.6,1531.69,17928.29
4914,1554.15,3579.55,5792.6,-3656.21,-8581.93,1749.89,16038.62,0.0,3587.9,-2066.74,16476.67,1521.16,17997.84
4915,1495.78,3523.95,5781.45,-3586.92,-8568.97,1752.55,15964.65,0.0,3597.54,-2071.19,16362.48,1526.34,17888.83
4916,1512.11,3604.46,5818.19,-3654.95,-8551.19,1741.54,15950.28,0.0,3571.45,-2033.17,16420.44,1538.28,17958.72
4917,1504.94,3617.11,5770.92,-3579.88,-8578.2,1765.68,15939.98,0.0,3599.81,-2075.18,16440.54,1524.62,17965.16
4918,1438.42,3585.05,5758.09,-3597.66,-8580.82,1747.21,16052.8,0.0,3584.21,-2056.09,16403.09,1528.12,17931.21
4919,1493.4,3521.3,5751.32,-3605.69,-8545.93,1728.21,15918.22,0.0,3601.74,-2065.82,16260.83,1535.91,17796.74
4920,1543.53,3562.13,5771.47,-3613.47,-8571.84,1731.52,15971.78,0.0,3592.99,-2066.32,16395.11,1526.66,17921.77
4921,1427.24,3625.02,5753.88,-3528.3,-8567.53,1757.43,15940.03,0.0,3581.03,-2059.01,16407.77,1522.02,17929.79
4922,1423.55,3500.57,5753.88,-3593.4,-8557.9,1791.96,15961.26,0.0,3597.13,-2061.88,16279.92,1535.25,17815.17
4923,1443.23,3517.83,5758.85,-3582.34,-8582.26,1779.62,16010.64,0.0,3594.8,-2073.62,16345.56,1521.18,17866.74
4924,1489.83,3534.72,5787.32,-3571.0,-8580.31,1739.82,15961.92,0.0,3581.83,-2057.51,16362.29,1524.32,17886.61
4925,1516.97,3636.52,5810.3,-3565.49,-8580.1,1773.42,16024.62,0.0,3580.23,-2061.3,16616.26,1518.93,18135.19
4926,1492.0,3560.59,5804.72,-3605.12,-8562.81,1721.2,15955.92,0.0,3588.03,-2059.97,16366.5,1528.06,17894.55
4927,1446.0,3581.38,5792.27,-3584.6,-8568.07,1739.31,15964.44,0.0,3587.77,-2058.79,16370.74,1528.98,17899.72
4928,1467.22,3593.75,5816.11,-3636.36,-8555.18,1737.14,15936.45,0.0,3580.21,-2053.4,16359.14,1526.81,17885.95
4929,1487.52,3458.68,5770.59,-3585.94,-8574.01,1774.47,16023.6,0.0,3586.39,-2069.14,16354.91,1517.25,17872.16
4930,1508.33,3570.46,5761.27,-3625.5,-8559.03,1732.1,15938.16,0.0,3598.51,-2066.31,16325.79,1532.2,17857.99
4931,1429.56,3572.56,5710.72,-3631.17,-8547.07,1744.51,15929.54,0.0,3589.01,-2060.39,16208.65,1528.62,17737.27
4932,1495.04,3586.89,5776.4,-3620.66,-8554.0,1779.28,15975.39,0.0,3581.25,-2055.21,16438.33,1526.03,17964.36
4933,1479.37,3457.04,5759.91,-3588.55,-8576.78,1758.9,16001.83,0.0,3575.93,-2059.15,16291.73,1516.78,17808.51
4934,1561.82,3639.43,5783.65,-3638.55,-8559.47,1765.81,15965.94,0.0,3578.09,-2055.73,16518.61,1522.37,18040.98
4935,1508.63,3610.73,5753.26,-3642.43,-8571.34,1746.88,15967.88,0.0,3574.75,-2040.7,16373.61,1534.05,17907.66
4936,1506.66,3548.08,5795.58,-3597.71,-8552.21,1743.96,15921.25,0.0,3569.22,-2040.57,16365.62,1528.65,17894.28
4937,1431.2,3519.84,5738.62,-3619.2,-8557.45,1759.09,15907.3,0.0,3580.72,-2048.79,16179.4,1531.93,17711.33
4938,1439.2,3559.88,5798.91,-3654.23,-8566.13,1739.62,15986.4,0.0,3568.84,-2042.79,16303.65,1526.05,17829.71
4939,1460.38,3655.0,5739.72,-3668.04,-8567.91,1763.62,16036.34,0.0,3561.75,-2023.25,16419.11,1538.5,17957.61
4940,1458.38,3595.95,5735.35,-3631.68,-8560.54,1783.72,16036.85,0.0,3581.83,-2047.93,16418.04,1533.9,17951.93
4941,1503.06,3541.62,5755.25,-3608.4,-8555.33,1750.12,15940.46,0.0,3580.7,-2049.69,16326.78,1531.01,17857.79
4942,1472.72,3585.64,5738.04,-3603.99,-8555.21,1739.02,15985.36,0.0,3579.03,-2056.01,16361.58,1523.02,17884.61
4943,1516.83,3513.96,5722.68,-3601.2,-8557.11,1728.12,15965.41,0.0,3574.59,-2041.25,16288.69,1533.34,17822.03
4944,1531.57,3626.7,5768.26,-3604.42,-8562.94,1791.55,15937.98,0.0,3569.38,-2034.86,16488.7,1534.52,18023.22
4945,1440.32,3598.98,5724.59,-3594.7,-8554.11,1737.97,15936.95,0.0,3577.39,-2044.15,16289.98,1533.24,17823.22
4946,1515.86,3607.84,5707.42,-3627.54,-8550.84,1747.29,15970.34,0.0,3582.02,-2047.94,16370.36,1534.08,17904.44
4947,1540.29,3531.51,5816.11,-3600.32,-8581.16,1763.69,16050.73,0.0,3583.06,-2058.91,16520.85,1524.15,18044.99
4948,1453.24,3676.22,5727.62,-3581.85,-8578.12,1765.05,15991.04,0.0,3577.17,-2041.77,16453.21,1535.4,17988.61
4949,1485.11,3574.48,5734.29,-3647.6,-8562.57,1736.88,15974.17,0.0,3570.08,-2033.88,16294.76,1536.2,17830.95
4950,1479.23,3654.62,5770.44,-3587.22,-8582.39,1768.88,15987.84,0.0,3577.06,-2049.54,16491.39,1527.52,18018.9
4951,1482.92,3535.03,5752.97,-3605.71,-8543.61,1726.77,15873.73,0.0,3574.17,-2043.12,16222.1,1531.04,17753.14
4952,1480.22,3554.36,5805.47,-3591.4,-8573.52,1735.34,15964.88,0.0,3583.22,-2047.3,16375.36,1535.92,17911.27
4953,1478.11,3579.02,5731.86,-3617.4,-8541.53,1760.09,15929.31,0.0,3580.21,-2044.68,16319.47,1535.53,17855.0
4954,1463.22,3561.57,5762.22,-3668.41,-8560.89,1748.56,15992.18,0.0,3573.6,-2036.04,16298.45,1537.56,17836.01
4955,1428.74,3577.42,5788.92,-3632.01,-8563.68,1759.15,15983.57,0.0,3573.06,-2042.1,16342.12,1530.95,17873.07
4956,1537.73,3584.23,5799.73,-3615.5,-8559.86,1762.96,15934.37,0.0,3573.48,-2036.94,16443.65,1536.54,17980.19
4957,1479.55,3586.34,5696.5,-3625.61,-8560.44,1734.35,15939.43,0.0,3573.55,-2033.72,16250.12,1539.84,17789.96
4958,1504.19,3579.7,5757.98,-3639.46,-8551.37,1731.67,15937.21,0.0,3584.73,-2046.94,16319.93,1537.8,17857.73
4959,1490.73,3661.2,5739.19,-3635.21,-8564.28,1737.29,15969.83,0.0,3574.21,-2037.8,16398.75,1536.41,17935.16
4960,1500.78,3539.49,5761.62,-3638.27,-8563.47,1753.31,15979.43,0.0,3574.99,-2040.77,16332.89,1534.22,17867.11
4961,1503.51,3601.08,5788.63,-3643.25,-8548.56,1767.64,16005.64,0.0,3585.64,-2037.34,16474.68,1548.3,18022.98
4962,1495.84,3614.54,5768.65,-3644.63,-8546.35,1748.47,15892.01,0.0,3587.31,-2051.81,16328.54,1535.49,17864.03
4963,1453.37,3472.0,5753.15,-3609.66,-8566.82,1759.38,16009.67,0.0,3572.1,-2051.15,16271.07,1520.95,17792.02
4964,1485.78,3615.71,5727.31,-3592.81,-8573.07,1751.08,15981.73,0.0,3567.5,-2044.62,16395.72,1522.88,17918.6
4965,1468.89,3539.8,5729.95,-3556.99,-8579.9,1776.49,15962.23,0.0,3576.78,-2049.18,16340.46,1527.6,17868.06
4966,1489.72,3551.95,5767.53,-3595.94,-8571.52,1790.36,16032.24,0.0,3582.28,-2063.92,16464.35,1518.36,17982.71
4967,1421.15,3668.43,5771.39,-3589.08,-8583.79,1784.75,15994.74,0.0,3567.79,-2048.09,16467.59,1519.7,17987.29
4968,1469.89,3589.5,5786.25,-3612.69,-8567.69,1771.92,16017.32,0.0,3566.64,-2034.41,16454.5,1532.23,17986.73
4969,1476.08,3554.52,5737.23,-3639.24,-8561.87,1742.58,16001.33,0.0,3573.88,-2033.34,16310.63,1540.55,17851.17
4970,1540.61,3649.74,5769.95,-3610.27,-8555.89,1742.86,15961.57,0.0,3584.09,-2046.53,16498.57,1537.56,18036.13
4971,1490.07,3545.97,5795.71,-3620.19,-8556.38,1762.18,15931.18,0.0,3564.07,-2032.49,16348.55,1531.58,17880.13
4972,1591.77,3529.4,5786.95,-3576.93,-8562.0,1721.46,15856.71,0.0,3573.56,-2048.46,16347.36,1525.1,17872.46
4973,1462.76,3554.23,5696.71,-3573.57,-8568.81,1758.67,15940.84,0.0,3581.34,-2054.65,16270.83,1526.69,17797.52
4974,1564.14,3698.62,5807.33,-3594.83,-8561.79,1767.47,15950.26,0.0,3604.18,-2074.49,16631.22,1529.69,18160.9
4975,1499.88,3588.66,5726.97,-3522.07,-8587.88,1744.11,15975.91,0.0,3596.34,-2081.54,16425.58,1514.79,17940.38
4976,1517.41,3569.87,5771.08,-3601.78,-8599.36,1804.68,16015.78,0.0,3574.34,-2062.19,16477.67,1512.14,17989.82
4977,1499.2,3514.97,5781.13,-3569.16,-8547.28,1759.82,15855.07,0.0,3597.11,-2075.76,16293.77,1521.35,17815.12
4978,1541.45,3651.04,5740.8,-3641.13,-8556.18,1724.63,15916.14,0.0,3583.2,-2051.08,16376.76,1532.12,17908.88
4979,1521.9,3603.14,5763.49,-3614.03,-8564.18,1785.82,16002.92,0.0,3575.82,-2051.79,16499.05,1524.03,18023.08
4980,1518.95,3648.11,5767.12,-3601.37,-8577.81,1746.62,15919.2,0.0,3590.9,-2060.65,16420.84,1530.25,17951.08
4981,1501.54,3548.43,5785.48,-3603.98,-8573.76,1748.78,15919.67,0.0,3566.07,-2050.44,16326.16,1515.63,17841.8
4982,1494.0,3631.62,5759.73,-3592.06,-8568.35,1758.76,15961.35,0.0,3577.1,-2056.0,16445.05,1521.1,17966.15
4983,1466.93,3480.59,5763.04,-3609.38,-8580.09,1748.11,15949.75,0.0,3587.8,-2061.38,16218.96,1526.42,17745.38
4984,1490.52,3573.78,5772.45,-3589.44,-8585.79,1777.23,16013.97,0.0,3577.85,-2053.94,16452.72,1523.91,17976.63
4985,1500.73,3617.74,5806.6,-3618.51,-8552.74,1734.46,15887.92,0.0,3583.77,-2058.18,16376.2,1525.59,17901.79
4986,1486.92,3530.83,5763.09,-3579.35,-8575.02,1759.97,15984.66,0.0,3596.52,-2068.87,16371.08,1527.65,17898.73
4987,1499.19,3647.93,5780.94,-3619.61,-8582.37,1767.02,16021.56,0.0,3576.95,-2055.69,16514.67,1521.25,18035.92
4988,1538.43,3580.78,5789.51,-3563.49,-8583.45,1749.01,15952.99,0.0,3582.47,-2061.54,16463.78,1520.93,17984.72
4989,1479.9,3524.01,5829.7,-3597.6,-8587.23,1739.9,16050.26,0.0,3588.76,-2051.07,16438.92,1537.69,17976.61
4990,1488.41,3614.76,5808.95,-3627.19,-8588.38,1749.47,16038.86,0.0,3574.37,-2045.06,16484.89,1529.31,18014.2
4991,1476.73,3617.23,5736.5,-3633.78,-8573.71,1770.77,16100.35,0.0,3589.56,-2043.49,16494.08,1546.07,18040.15
4992,1498.02,3589.87,5786.71,-3602.52,-8589.56,1773.29,16082.18,0.0,3579.38,-2050.68,16537.99,1528.69,18066.69
4993,1475.39,3487.88,5776.09,-3632.6,-8587.41,1771.33,16097.59,0.0,3582.67,-2056.53,16388.27,1526.14,17914.41
