POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
4922,1453.6,3639.86,5862.43,-3638.19,-8539.72,1757.65,15874.81,0.0,3576.86,-2016.46,16410.43,1560.4,17970.84
4923,1484.87,3539.27,5752.81,-3672.39,-8548.35,1756.39,15997.48,0.0,3588.74,-2017.6,16310.09,1571.15,17881.23
4924,1549.6,3592.28,5772.72,-3678.15,-8539.98,1775.85,15926.43,0.0,3588.21,-2026.29,16398.76,1561.92,17960.68
4925,1498.04,3650.66,5813.56,-3643.35,-8539.14,1779.08,15919.69,0.0,3593.56,-2033.98,16478.55,1559.58,18038.12
4926,1482.15,3498.39,5767.92,-3662.82,-8557.88,1799.01,16054.86,0.0,3584.26,-2035.8,16381.63,1548.47,17930.09
4927,1475.74,3635.16,5768.11,-3695.27,-8539.57,1729.37,15984.85,0.0,3598.1,-2039.85,16358.41,1558.25,17916.66
4928,1442.85,3634.67,5787.5,-3647.3,-8550.79,1770.2,15952.77,0.0,3583.9,-2034.37,16389.91,1549.53,17939.44
4929,1517.98,3622.0,5735.05,-3642.18,-8525.52,1752.75,15962.19,0.0,3598.25,-2019.42,16422.26,1578.83,18001.09
4930,1540.14,3637.02,5757.37,-3639.5,-8530.7,1791.88,15919.64,0.0,3581.6,-2019.89,16475.85,1561.71,18037.55
4931,1536.56,3586.58,5777.33,-3612.04,-8555.16,1759.53,15958.24,0.0,3589.49,-2023.85,16451.04,1565.64,18016.69
4932,1553.97,3523.67,5772.02,-3684.06,-8543.87,1764.98,16066.81,0.0,3580.59,-2003.54,16453.52,1577.06,18030.57
4933,1476.72,3569.43,5768.37,-3664.56,-8539.09,1727.83,15975.33,0.0,3590.33,-2011.31,16314.03,1579.02,17893.05
4934,1514.52,3573.37,5781.48,-3689.18,-8550.08,1758.78,15995.6,0.0,3589.84,-2031.02,16384.49,1558.83,17943.32
4935,1473.56,3560.14,5779.49,-3668.8,-8526.11,1744.27,15913.34,0.0,3597.81,-2035.48,16275.88,1562.33,17838.21
4936,1480.79,3635.24,5774.09,-3647.85,-8560.37,1755.56,16013.15,0.0,3595.04,-2026.37,16450.62,1568.67,18019.28
4937,1488.57,3555.37,5742.3,-3691.5,-8539.23,1770.52,16006.75,0.0,3588.36,-2027.2,16332.77,1561.16,17893.93
4938,1538.96,3639.8,5783.58,-3675.07,-8518.06,1770.4,15870.22,0.0,3588.64,-2036.66,16409.83,1551.98,17961.81
4939,1417.8,3597.75,5811.22,-3694.45,-8555.7,1740.51,16059.07,0.0,3569.74,-2011.08,16376.2,1558.66,17934.87
4940,1565.95,3569.53,5784.64,-3671.36,-8527.38,1765.79,15927.73,0.0,3568.23,-2012.9,16414.91,1555.33,17970.25
4941,1551.32,3636.62,5759.97,-3718.14,-8518.19,1800.94,15912.26,0.0,3569.99,-1999.59,16424.77,1570.4,17995.17
4942,1491.67,3625.04,5807.76,-3668.13,-8521.42,1772.1,15896.4,0.0,3575.93,-2019.03,16403.42,1556.89,17960.31
4943,1519.01,3657.43,5794.72,-3671.25,-8546.74,1746.15,16000.87,0.0,3584.58,-2023.0,16500.19,1561.58,18061.77
4944,1478.85,3565.88,5822.11,-3669.22,-8558.77,1766.99,16068.83,0.0,3588.42,-2030.44,16474.68,1557.98,18032.66
4945,1539.64,3570.98,5816.9,-3701.3,-8520.66,1728.96,15917.3,0.0,3591.51,-2017.58,16351.81,1573.93,17925.74
4946,1477.45,3491.37,5753.89,-3663.72,-8561.85,1744.28,16026.63,0.0,3591.19,-2036.86,16268.05,1554.33,17822.38
4947,1474.35,3637.81,5807.48,-3649.82,-8538.74,1785.98,15953.59,0.0,3587.5,-2028.56,16470.65,1558.94,18029.59
4948,1492.74,3560.86,5823.31,-3675.13,-8525.95,1757.47,15970.59,0.0,3590.11,-2030.71,16403.9,1559.41,17963.31
4949,1533.58,3525.96,5741.4,-3683.07,-8516.21,1766.25,15934.79,0.0,3591.13,-2031.16,16302.71,1559.97,17862.68
4950,1480.3,3488.27,5778.71,-3679.48,-8532.86,1763.75,15969.61,0.0,3597.21,-2046.48,16268.3,1550.73,17819.03
4951,1549.6,3673.84,5765.11,-3667.51,-8490.46,1731.41,15831.0,0.0,3592.26,-2043.36,16392.99,1548.9,17941.89
4952,1451.88,3644.96,5728.07,-3690.03,-8507.54,1773.99,15950.97,0.0,3600.23,-2040.61,16352.29,1559.62,17911.91
4953,1534.99,3617.06,5809.08,-3649.58,-8538.09,1750.72,15954.29,0.0,3591.75,-2036.44,16478.47,1555.31,18033.78
4954,1473.71,3592.67,5768.91,-3668.87,-8532.33,1766.42,15946.87,0.0,3577.01,-2034.44,16347.38,1542.57,17889.95
4955,1494.41,3570.28,5755.44,-3645.5,-8512.81,1759.0,15913.34,0.0,3611.15,-2051.14,16334.16,1560.01,17894.17
4956,1513.12,3580.4,5780.46,-3727.19,-8507.19,1773.68,15891.96,0.0,3592.62,-2044.73,16305.23,1547.89,17853.13
4957,1508.69,3568.66,5806.59,-3697.03,-8518.09,1764.83,15822.68,0.0,3593.58,-2037.71,16256.33,1555.87,17812.2
4958,1527.37,3641.19,5771.07,-3654.69,-8547.27,1802.82,15972.44,0.0,3577.62,-2029.07,16512.93,1548.55,18061.48
4959,1470.15,3488.83,5806.93,-3659.45,-8532.81,1754.63,15966.88,0.0,3585.16,-2028.2,16295.16,1556.96,17852.12
4960,1483.27,3644.27,5794.4,-3652.44,-8542.74,1782.4,16036.06,0.0,3589.55,-2035.03,16545.24,1554.51,18099.75
4961,1501.74,3597.21,5768.02,-3674.9,-8516.94,1783.93,15935.95,0.0,3586.14,-2014.57,16395.01,1571.57,17966.59
4962,1482.67,3637.79,5748.62,-3649.77,-8546.49,1762.51,15981.52,0.0,3585.8,-2028.43,16416.85,1557.37,17974.22
4963,1461.16,3543.01,5805.47,-3658.01,-8522.01,1763.76,15949.3,0.0,3594.1,-2044.21,16342.68,1549.9,17892.57
4964,1491.5,3578.21,5767.63,-3658.97,-8535.12,1772.43,15932.04,0.0,3583.78,-2030.97,16347.72,1552.8,17900.52
4965,1506.16,3641.29,5769.28,-3675.09,-8520.05,1755.34,15937.79,0.0,3578.45,-2020.96,16414.73,1557.48,17972.21
4966,1490.42,3573.75,5740.65,-3673.3,-8543.52,1748.15,15969.39,0.0,3589.69,-2023.25,16305.52,1566.45,17871.97
4967,1517.9,3612.95,5749.11,-3687.98,-8536.24,1761.93,15968.17,0.0,3587.06,-2040.55,16385.83,1546.5,17932.34
4968,1536.06,3660.06,5804.49,-3678.91,-8519.41,1764.42,15898.07,0.0,3573.44,-2023.0,16464.78,1550.44,18015.22
4969,1539.72,3618.05,5808.27,-3690.62,-8512.49,1762.77,15904.15,0.0,3582.91,-2031.82,16429.84,1551.09,17980.93
4970,1465.36,3639.15,5788.25,-3675.12,-8539.35,1749.08,16018.78,0.0,3594.24,-2040.58,16446.15,1553.67,17999.82
4971,1480.72,3610.31,5791.6,-3669.51,-8517.23,1768.83,15979.28,0.0,3583.35,-2031.41,16443.99,1551.94,17995.93
4972,1461.31,3625.88,5796.92,-3700.92,-8506.0,1754.81,15941.89,0.0,3580.15,-2022.48,16373.89,1557.67,17931.56
4973,1513.22,3600.35,5747.46,-3685.25,-8527.96,1774.35,15972.84,0.0,3575.45,-2022.77,16395.01,1552.68,17947.69
4974,1496.16,3631.29,5814.28,-3659.35,-8535.11,1786.96,15936.69,0.0,3581.71,-2032.35,16470.9,1549.36,18020.26
4975,1491.42,3621.65,5806.17,-3714.84,-8509.5,1753.76,15905.85,0.0,3575.35,-2016.93,16354.51,1558.42,17912.93
4976,1482.94,3575.02,5746.47,-3730.6,-8515.02,1749.74,15928.31,0.0,3578.27,-2016.54,16236.85,1561.73,17798.58
4977,1532.57,3649.55,5785.86,-3712.9,-8517.78,1753.31,15970.18,0.0,3599.05,-2037.81,16460.79,1561.24,18022.02
4978,1451.42,3601.46,5767.82,-3632.61,-8536.96,1756.61,16024.82,0.0,3595.18,-2031.71,16432.56,1563.47,17996.03
4979,1509.31,3538.94,5778.4,-3667.76,-8539.13,1765.59,15995.23,0.0,3590.66,-2023.01,16380.57,1567.65,17948.22
4980,1533.72,3606.02,5857.06,-3683.48,-8550.04,1756.74,16018.11,0.0,3597.6,-2039.58,16538.13,1558.03,18096.15
4981,1583.44,3598.07,5772.96,-3605.38,-8544.9,1743.87,15972.3,0.0,3616.22,-2052.27,16520.36,1563.95,18084.31
4982,1591.37,3614.69,5793.35,-3688.32,-8534.21,1758.59,16008.24,0.0,3591.9,-2022.22,16543.7,1569.68,18113.38
4983,1501.18,3610.23,5764.93,-3675.59,-8545.79,1771.9,16034.8,0.0,3587.39,-2024.3,16461.66,1563.09,18024.75
4984,1471.85,3584.5,5782.17,-3702.58,-8542.37,1742.84,16033.73,0.0,3580.16,-2008.29,16370.15,1571.87,17942.02
4985,1527.25,3614.17,5786.13,-3656.66,-8551.03,1735.16,16024.53,0.0,3593.0,-2038.0,16479.54,1555.0,18034.54
4986,1429.74,3587.24,5819.67,-3660.4,-8540.47,1762.54,16062.69,0.0,3602.17,-2039.23,16461.01,1562.93,18023.94
4987,1544.73,3633.58,5784.62,-3672.84,-8535.93,1749.14,15950.49,0.0,3578.03,-2027.61,16453.79,1550.42,18004.21
4988,1499.86,3577.01,5760.11,-3712.75,-8541.92,1752.5,16045.2,0.0,3579.15,-2017.78,16380.01,1561.37,17941.38
4989,1479.63,3521.92,5782.08,-3668.04,-8536.9,1801.75,16027.51,0.0,3594.62,-2036.71,16407.94,1557.91,17965.86
4990,1486.5,3621.51,5781.45,-3679.9,-8533.3,1764.18,15966.74,0.0,3588.52,-2019.9,16407.17,1568.63,17975.8
4991,1565.09,3641.04,5772.54,-3685.05,-8523.54,1761.96,15954.89,0.0,3585.87,-2010.14,16486.94,1575.74,18062.68
4992,1451.35,3616.4,5750.18,-3649.66,-8564.29,1777.83,16078.76,0.0,3587.53,-2032.51,16460.58,1555.02,18015.6
4993,1434.72,3553.29,5797.35,-3701.83,-8529.66,1770.09,15971.76,0.0,3568.27,-2015.1,16295.72,1553.16,17848.88
4994,1465.75,3584.66,5804.71,-3716.25,-8514.75,1755.23,15925.35,0.0,3572.22,-2004.69,16304.69,1567.52,17872.21
4995,1493.16,3629.28,5814.03,-3672.72,-8533.36,1755.13,16015.14,0.0,3582.63,-2025.82,16500.65,1556.81,18057.46
4996,1535.13,3556.89,5782.8,-3632.9,-8555.93,1797.54,16015.25,0.0,3584.04,-2039.39,16498.78,1544.65,18043.43
4997,1470.24,3591.76,5767.74,-3695.62,-8506.69,1764.34,15881.64,0.0,3577.73,-2013.15,16273.41,1564.57,17837.98
4998,1506.34,3726.47,5766.76,-3666.23,-8531.02,1794.24,15936.55,0.0,3586.58,-2019.04,16533.12,1567.54,18100.66
4999,1470.91,3595.95,5833.06,-3708.52,-8521.46,1748.74,15951.45,0.0,3581.97,-2025.83,16370.13,1556.13,17926.26
5000,1541.26,3693.94,5779.84,-3660.56,-8514.55,1717.51,15882.79,0.0,3602.56,-2047.56,16440.22,1555.0,17995.22

Receptor Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
4900,1495.77,3496.3,5774.36,-3597.61,-8544.16,1746.72,15934.75,0.0,3582.33,-2054.99,16306.13,1527.34,17833.47
4901,1508.91,3652.44,5812.24,-3634.8,-8545.74,1730.12,15923.82,0.0,3585.97,-2060.58,16446.98,1525.39,17972.37
4902,1488.96,3628.96,5778.74,-3717.26,-8521.57,1734.47,15906.73,0.0,3565.88,-2039.45,16299.03,1526.43,17825.46
4903,1491.7,3593.25,5774.94,-3626.61,-8536.14,1724.86,15857.56,0.0,3578.5,-2052.31,16279.55,1526.19,17805.74
4904,1426.2,3619.49,5777.86,-3642.64,-8520.87,1775.67,15837.37,0.0,3574.36,-2051.29,16273.09,1523.06,17796.15
4905,1501.05,3595.79,5767.42,-3635.15,-8506.08,1746.24,15848.6,0.0,3593.71,-2062.35,16317.87,1531.36,17849.23
4906,1512.29,3558.94,5753.92,-3633.18,-8545.31,1775.94,15928.39,0.0,3585.47,-2046.96,16350.98,1538.51,17889.5
4907,1517.72,3552.41,5753.35,-3672.93,-8549.35,1773.29,15951.63,0.0,3567.28,-2040.96,16326.12,1526.32,17852.44
4908,1431.0,3641.09,5740.79,-3629.56,-8531.21,1764.83,15843.96,0.0,3581.33,-2059.53,16260.9,1521.8,17782.7
4909,1528.81,3598.77,5758.28,-3628.73,-8525.32,1761.0,15856.49,0.0,3577.42,-2054.2,16349.31,1523.22,17872.53
4910,1536.7,3608.74,5814.49,-3608.28,-8551.77,1762.15,15905.17,0.0,3584.53,-2056.16,16467.21,1528.37,17995.58
4911,1540.69,3617.23,5755.52,-3665.14,-8531.37,1751.58,15873.05,0.0,3570.99,-2041.63,16341.56,1529.36,17870.92
4912,1534.07,3657.43,5769.82,-3589.82,-8524.29,1763.37,15929.61,0.0,3586.78,-2059.31,16540.2,1527.46,18067.67
4913,1515.87,3487.31,5775.83,-3641.19,-8520.53,1739.18,15862.03,0.0,3569.54,-2031.3,16218.51,1538.24,17756.75
4914,1486.11,3542.05,5755.37,-3647.27,-8531.56,1749.35,15901.25,0.0,3573.2,-2039.69,16255.3,1533.51,17788.81
4915,1514.74,3612.29,5788.3,-3606.49,-8531.56,1783.03,15845.95,0.0,3574.39,-2056.97,16406.25,1517.42,17923.67
4916,1481.91,3532.53,5774.43,-3613.46,-8556.15,1772.4,15916.01,0.0,3581.62,-2061.74,16307.68,1519.88,17827.56
4917,1466.46,3527.6,5733.93,-3600.75,-8511.34,1717.84,15866.07,0.0,3613.72,-2083.54,16199.81,1530.18,17729.99
4918,1440.79,3573.4,5749.31,-3557.48,-8549.81,1739.92,15922.12,0.0,3601.0,-2069.05,16318.26,1531.94,17850.2
4919,1502.59,3555.22,5789.48,-3588.45,-8567.27,1795.69,15976.21,0.0,3588.42,-2068.91,16463.47,1519.51,17982.98
4920,1506.66,3561.11,5692.56,-3572.04,-8529.65,1722.79,15882.7,0.0,3599.45,-2076.33,16264.13,1523.12,17787.24
4921,1485.7,3647.81,5763.72,-3629.41,-8537.48,1752.5,15913.56,0.0,3572.6,-2032.26,16396.41,1540.34,17936.76
4922,1446.99,3618.36,5845.63,-3580.5,-8539.48,1747.34,15842.74,0.0,3570.83,-2039.27,16381.09,1531.56,17912.65
4923,1475.91,3518.77,5737.46,-3614.84,-8546.89,1744.59,15964.05,0.0,3583.06,-2040.91,16279.06,1542.15,17821.21
4924,1541.73,3567.62,5755.5,-3621.93,-8539.09,1764.38,15896.64,0.0,3581.08,-2048.27,16364.84,1532.82,17897.66
4925,1489.9,3630.79,5797.28,-3586.88,-8538.0,1767.8,15887.38,0.0,3587.0,-2056.48,16448.26,1530.51,17978.77
4926,1471.68,3475.43,5749.37,-3606.74,-8557.75,1788.02,16023.78,0.0,3578.33,-2057.79,16343.78,1520.55,17864.33
4927,1469.85,3620.53,5752.76,-3634.44,-8539.36,1719.13,15952.84,0.0,3592.02,-2062.15,16341.31,1529.88,17871.18
4928,1437.58,3611.21,5771.93,-3592.19,-8550.18,1758.69,15920.08,0.0,3577.46,-2056.23,16357.13,1521.23,17878.36
4929,1512.66,3603.57,5720.29,-3585.09,-8525.79,1742.99,15932.13,0.0,3591.86,-2041.89,16400.76,1549.97,17950.73
4930,1531.33,3612.03,5742.64,-3581.61,-8530.76,1781.72,15889.53,0.0,3574.37,-2043.45,16444.88,1530.92,17975.79
4931,1528.02,3567.58,5761.6,-3557.3,-8555.64,1750.12,15929.19,0.0,3582.98,-2046.14,16423.57,1536.85,17960.42
4932,1545.28,3501.52,5755.29,-3629.66,-8544.36,1755.31,16038.45,0.0,3573.86,-2026.97,16421.83,1546.89,17968.72
4933,1469.79,3545.47,5750.94,-3602.68,-8538.24,1716.22,15942.84,0.0,3585.41,-2034.09,16284.33,1551.33,17835.66
4934,1502.45,3559.66,5764.79,-3629.71,-8550.53,1749.97,15964.33,0.0,3584.02,-2055.73,16360.96,1528.29,17889.25
4935,1461.22,3535.6,5765.37,-3611.37,-8526.05,1735.05,15882.8,0.0,3591.38,-2057.77,16242.63,1533.6,17776.23
4936,1472.89,3610.88,5755.75,-3591.16,-8559.69,1744.83,15980.91,0.0,3588.75,-2050.51,16414.4,1538.24,17952.64
4937,1476.97,3538.82,5728.29,-3633.77,-8539.02,1761.49,15975.1,0.0,3581.42,-2052.17,16307.87,1529.25,17837.12
4938,1533.54,3614.46,5769.08,-3615.21,-8518.73,1760.12,15838.71,0.0,3582.89,-2059.93,16381.98,1522.96,17904.94
4939,1414.19,3577.08,5797.6,-3639.44,-8554.55,1730.83,16027.69,0.0,3563.12,-2033.06,16353.4,1530.06,17883.46
4940,1553.33,3552.81,5771.08,-3615.94,-8525.79,1755.4,15895.77,0.0,3561.8,-2035.5,16386.66,1526.3,17912.96
4941,1545.46,3615.12,5745.79,-3661.08,-8517.81,1790.9,15881.57,0.0,3562.87,-2023.14,16399.94,1539.73,17939.66
4942,1483.57,3605.58,5793.21,-3612.7,-8520.94,1761.75,15865.0,0.0,3569.8,-2041.75,16375.47,1528.05,17903.52
4943,1511.67,3635.14,5780.47,-3615.72,-8547.37,1737.77,15969.71,0.0,3578.27,-2046.07,16471.66,1532.21,18003.86
4944,1469.38,3545.1,5807.05,-3614.87,-8558.75,1752.98,16038.64,0.0,3582.12,-2053.7,16439.54,1528.42,17967.96
4945,1529.28,3549.91,5800.91,-3643.05,-8520.83,1718.84,15887.28,0.0,3585.77,-2040.01,16322.34,1545.76,17868.1
4946,1469.49,3475.25,5741.41,-3605.72,-8561.59,1734.8,15995.6,0.0,3585.65,-2059.71,16249.24,1525.94,17775.18
4947,1464.82,3615.27,5792.65,-3589.32,-8538.0,1777.65,15922.26,0.0,3580.95,-2052.0,16445.34,1528.95,17974.29
4948,1483.95,3538.51,5810.11,-3620.78,-8525.17,1748.1,15938.55,0.0,3583.06,-2053.81,16373.25,1529.26,17902.51
4949,1523.84,3502.59,5727.19,-3630.78,-8516.1,1755.96,15903.82,0.0,3584.55,-2054.03,16266.51,1530.52,17797.02
4950,1472.08,3465.29,5763.21,-3622.45,-8532.56,1754.45,15939.16,0.0,3590.36,-2069.49,16239.17,1520.86,17760.04
4951,1539.55,3654.8,5750.31,-3612.33,-8489.17,1724.08,15798.73,0.0,3586.19,-2066.28,16365.97,1519.91,17885.87
4952,1437.38,3624.14,5711.92,-3632.8,-8506.96,1764.49,15921.37,0.0,3593.87,-2062.67,16319.54,1531.19,17850.73
4953,1527.57,3594.96,5795.79,-3589.02,-8538.67,1740.96,15923.1,0.0,3585.64,-2059.87,16454.68,1525.77,17980.45
4954,1465.6,3569.16,5754.61,-3611.63,-8532.14,1756.81,15916.86,0.0,3570.9,-2057.53,16319.26,1513.37,17832.63
4955,1484.74,3552.93,5740.58,-3588.48,-8512.07,1749.51,15882.07,0.0,3605.09,-2073.8,16309.28,1531.3,17840.58
4956,1504.19,3561.69,5764.74,-3669.76,-8507.34,1762.9,15859.64,0.0,3586.67,-2067.59,16276.06,1519.08,17795.14
4957,1500.27,3545.87,5792.59,-3640.77,-8517.64,1753.04,15791.03,0.0,3588.18,-2060.47,16224.4,1527.71,17752.11
4958,1523.88,3613.23,5757.23,-3594.86,-8546.44,1794.17,15941.66,0.0,3571.09,-2052.22,16488.88,1518.87,18007.75
4959,1462.16,3470.77,5791.68,-3599.82,-8532.2,1747.12,15936.15,0.0,3579.18,-2050.32,16275.86,1528.86,17804.72
4960,1478.14,3629.27,5772.87,-3594.81,-8542.38,1771.8,16004.33,0.0,3583.16,-2058.62,16519.22,1524.54,18043.76
4961,1492.8,3575.79,5751.47,-3618.95,-8516.05,1773.46,15904.92,0.0,3579.16,-2036.56,16363.44,1542.6,17906.04
4962,1473.03,3618.4,5733.83,-3591.25,-8546.1,1752.91,15949.99,0.0,3580.05,-2052.34,16390.81,1527.71,17918.53
4963,1455.79,3524.64,5790.04,-3600.91,-8520.96,1752.2,15917.79,0.0,3587.19,-2066.06,16318.59,1521.13,17839.73
4964,1483.21,3558.77,5753.13,-3603.16,-8535.42,1762.9,15901.46,0.0,3576.7,-2054.56,16320.89,1522.14,17843.03
4965,1498.51,3621.51,5752.43,-3620.92,-8518.6,1743.61,15904.53,0.0,3572.85,-2042.78,16381.08,1530.07,17911.15
4966,1484.63,3554.84,5726.28,-3622.72,-8542.96,1736.42,15939.03,0.0,3582.7,-2046.55,16275.53,1536.15,17811.68
4967,1511.28,3594.86,5731.34,-3635.28,-8535.97,1752.17,15939.98,0.0,3580.04,-2063.5,16358.38,1516.55,17874.93
4968,1531.13,3642.45,5785.61,-3621.94,-8518.81,1754.4,15867.81,0.0,3567.28,-2045.08,16440.65,1522.2,17962.85
4969,1531.33,3591.98,5791.4,-3635.19,-8512.32,1750.75,15873.99,0.0,3576.61,-2054.81,16391.93,1521.81,17913.74
4970,1457.29,3625.52,5769.33,-3617.74,-8538.6,1736.67,15986.47,0.0,3588.15,-2064.18,16418.94,1523.97,17942.91
4971,1476.96,3591.84,5775.63,-3615.9,-8516.3,1757.19,15945.37,0.0,3576.37,-2055.04,16414.77,1521.33,17936.11
4972,1453.9,3601.53,5780.83,-3643.95,-8505.31,1745.53,15912.05,0.0,3573.88,-2044.42,16344.59,1529.46,17874.05
4973,1504.02,3583.84,5730.63,-3628.52,-8527.69,1761.28,15941.09,0.0,3569.29,-2046.77,16364.64,1522.51,17887.15
4974,1486.64,3614.66,5797.6,-3603.8,-8534.58,1777.46,15905.23,0.0,3575.98,-2054.95,16443.2,1521.02,17964.23
4975,1483.31,3599.28,5788.09,-3657.07,-8509.2,1744.13,15876.74,0.0,3569.19,-2041.1,16325.28,1528.09,17853.36
4976,1475.27,3554.71,5729.14,-3674.62,-8513.23,1740.05,15892.93,0.0,3571.78,-2039.77,16204.25,1532.01,17736.26
4977,1527.68,3626.95,5764.64,-3658.67,-8516.92,1742.68,15941.8,0.0,3592.95,-2057.45,16428.16,1535.5,17963.66
4978,1438.34,3580.82,5752.16,-3581.04,-8537.3,1746.96,15992.9,0.0,3589.6,-2055.19,16392.84,1534.41,17927.24
4979,1493.91,3518.18,5761.25,-3608.26,-8538.58,1757.57,15961.43,0.0,3585.02,-2046.89,16345.49,1538.13,17883.62
4980,1527.76,3586.97,5838.47,-3624.47,-8548.75,1747.15,15988.3,0.0,3591.13,-2061.72,16515.43,1529.41,18044.84
4981,1573.08,3580.69,5756.03,-3550.17,-8543.62,1734.84,15941.5,0.0,3609.19,-2074.57,16492.34,1534.62,18026.97
4982,1577.24,3591.29,5778.42,-3636.71,-8536.44,1749.56,15982.15,0.0,3585.75,-2047.16,16505.5,1538.6,18044.1
4983,1495.02,3584.68,5750.85,-3625.98,-8547.79,1761.58,16007.97,0.0,3581.42,-2045.85,16426.33,1535.57,17961.9
4984,1464.93,3564.01,5766.77,-3647.12,-8540.88,1732.57,16004.4,0.0,3572.93,-2028.68,16344.68,1544.25,17888.93
4985,1518.45,3592.72,5767.27,-3603.95,-8549.56,1723.84,15992.84,0.0,3585.8,-2059.62,16441.6,1526.18,17967.78
4986,1423.27,3567.07,5801.55,-3602.02,-8540.65,1751.27,16034.61,0.0,3595.77,-2062.51,16435.09,1533.26,17968.36
4987,1533.0,3615.69,5769.95,-3613.6,-8534.68,1737.94,15919.61,0.0,3570.74,-2050.87,16427.92,1519.87,17947.79
4988,1489.64,3553.36,5742.01,-3654.98,-8541.45,1743.7,16014.01,0.0,3572.76,-2041.49,16346.29,1531.26,17877.56
4989,1470.04,3501.11,5770.78,-3610.27,-8535.36,1793.02,15994.36,0.0,3587.68,-2059.59,16383.67,1528.09,17911.76
4990,1479.48,3599.16,5763.78,-3626.99,-8531.57,1754.54,15935.29,0.0,3581.7,-2042.0,16373.68,1539.7,17913.38
4991,1557.96,3622.2,5756.13,-3628.43,-8523.27,1751.6,15921.47,0.0,3579.6,-2033.23,16457.66,1546.37,18004.02
4992,1445.79,3598.64,5735.04,-3594.87,-8562.95,1766.28,16046.7,0.0,3581.17,-2054.84,16434.63,1526.33,17960.95
4993,1429.41,3536.13,5779.11,-3644.49,-8528.74,1760.01,15941.96,0.0,3562.23,-2038.17,16273.4,1524.06,17797.46
