POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
4916,1538.15,3603.8,5745.9,-3634.63,-8567.88,1741.88,16022.49,0.0,3580.49,-2029.77,16449.72,1550.72,18000.45
4917,1539.43,3664.41,5762.84,-3643.0,-8566.84,1764.48,16008.73,0.0,3596.85,-2038.71,16530.04,1558.14,18088.18
4918,1481.9,3497.72,5786.7,-3638.43,-8569.75,1758.42,15980.99,0.0,3580.69,-2027.41,16297.56,1553.28,17850.84
4919,1545.93,3583.64,5767.69,-3614.64,-8597.18,1796.6,16079.22,0.0,3584.71,-2031.52,16561.26,1553.19,18114.46
4920,1494.32,3573.23,5834.14,-3641.89,-8592.43,1778.26,16085.1,0.0,3574.62,-2030.79,16530.73,1543.83,18074.56
4921,1489.93,3627.19,5807.35,-3612.62,-8559.39,1763.1,15961.03,0.0,3595.5,-2043.52,16476.59,1551.98,18028.57
4922,1492.16,3640.64,5750.56,-3701.27,-8572.07,1758.73,16008.24,0.0,3572.99,-2020.4,16376.98,1552.59,17929.57
4923,1464.56,3637.31,5764.67,-3679.05,-8568.01,1793.59,16101.1,0.0,3579.04,-2031.33,16514.18,1547.71,18061.89
4924,1496.36,3619.86,5797.4,-3662.89,-8591.57,1787.76,16074.95,0.0,3586.92,-2039.86,16521.87,1547.06,18068.93
4925,1449.27,3571.32,5810.8,-3668.2,-8575.92,1771.17,16019.3,0.0,3580.8,-2035.0,16377.75,1545.8,17923.56
4926,1538.75,3621.24,5781.27,-3639.28,-8559.88,1782.39,15989.02,0.0,3588.65,-2046.51,16513.51,1542.14,18055.65
4927,1587.83,3615.05,5833.27,-3671.54,-8552.23,1774.13,15939.27,0.0,3608.48,-2051.25,16525.78,1557.23,18083.01
4928,1507.37,3673.73,5765.42,-3663.91,-8561.78,1784.33,15996.63,0.0,3600.44,-2058.62,16501.79,1541.82,18043.61
4929,1512.35,3687.85,5773.66,-3650.98,-8580.98,1774.89,16056.68,0.0,3596.03,-2057.44,16573.47,1538.59,18112.06
4930,1538.98,3542.56,5790.43,-3648.02,-8572.61,1758.47,16060.89,0.0,3597.73,-2043.45,16470.7,1554.28,18024.98
4931,1506.99,3649.87,5755.03,-3644.14,-8570.51,1752.35,16063.74,0.0,3597.14,-2033.17,16513.32,1563.97,18077.3
4932,1536.82,3575.18,5768.63,-3631.43,-8553.95,1736.54,15924.87,0.0,3611.06,-2054.21,16356.67,1556.85,17913.52
4933,1483.14,3574.66,5809.2,-3644.35,-8578.66,1761.77,15996.73,0.0,3593.22,-2041.79,16402.5,1551.43,17953.92
4934,1491.13,3597.0,5824.67,-3645.06,-8594.84,1783.95,16047.66,0.0,3592.99,-2048.0,16504.51,1544.99,18049.5
4935,1523.01,3570.3,5701.82,-3678.22,-8573.18,1755.37,16028.04,0.0,3582.85,-2039.77,16327.14,1543.08,17870.22
4936,1510.41,3671.07,5771.36,-3656.06,-8567.66,1754.92,16004.83,0.0,3594.21,-2032.67,16488.87,1561.54,18050.41
4937,1558.16,3620.53,5762.42,-3646.32,-8581.11,1760.24,16050.78,0.0,3596.02,-2047.45,16524.69,1548.56,18073.26
4938,1544.69,3613.88,5794.97,-3634.84,-8578.78,1744.7,16036.4,0.0,3601.52,-2045.75,16521.02,1555.77,18076.79
4939,1476.86,3509.74,5809.37,-3667.78,-8590.54,1765.52,16137.14,0.0,3594.13,-2042.83,16440.31,1551.3,17991.61
4940,1481.81,3498.43,5801.35,-3658.82,-8567.51,1756.55,16023.22,0.0,3594.02,-2041.55,16335.04,1552.47,17887.51
4941,1464.11,3585.87,5750.88,-3671.27,-8574.35,1767.66,16077.07,0.0,3591.16,-2036.19,16399.98,1554.97,17954.95
4942,1534.19,3612.49,5809.91,-3644.4,-8551.2,1758.31,15975.3,0.0,3593.28,-2030.76,16494.6,1562.52,18057.12
4943,1582.54,3649.41,5770.09,-3653.14,-8572.09,1748.13,16011.65,0.0,3602.5,-2041.28,16536.6,1561.23,18097.82
4944,1498.06,3618.58,5741.0,-3615.82,-8583.77,1761.72,16072.44,0.0,3606.64,-2053.66,16492.2,1552.99,18045.19
4945,1545.49,3630.19,5792.58,-3636.97,-8556.6,1777.02,16000.28,0.0,3593.26,-2032.26,16551.99,1561.01,18113.0
4946,1498.87,3583.27,5767.76,-3634.97,-8596.42,1765.09,16076.52,0.0,3585.46,-2023.24,16460.13,1562.22,18022.35
4947,1473.57,3547.09,5761.03,-3617.47,-8579.65,1797.77,16073.0,0.0,3578.03,-2034.27,16455.35,1543.76,17999.11
4948,1509.44,3628.69,5775.04,-3664.18,-8549.56,1771.15,16031.34,0.0,3598.77,-2031.76,16501.91,1567.01,18068.92
4949,1442.17,3543.06,5743.72,-3682.3,-8551.64,1783.08,15969.52,0.0,3595.24,-2048.3,16247.6,1546.93,17794.53
4950,1526.13,3602.38,5825.27,-3629.5,-8566.38,1797.67,16019.73,0.0,3603.05,-2036.09,16575.29,1566.96,18142.25
4951,1512.91,3557.64,5781.82,-3641.45,-8562.77,1752.98,16049.96,0.0,3595.41,-2037.92,16451.08,1557.49,18008.57
4952,1471.0,3598.36,5729.37,-3634.46,-8558.98,1812.35,16057.54,0.0,3606.51,-2043.32,16475.18,1563.19,18038.37
4953,1470.87,3492.16,5761.83,-3666.77,-8550.61,1760.36,16019.52,0.0,3574.7,-2025.63,16287.37,1549.07,17836.44
4954,1505.79,3565.61,5793.94,-3675.39,-8580.66,1743.12,16042.19,0.0,3577.75,-2028.08,16394.58,1549.67,17944.25
4955,1546.29,3709.88,5773.8,-3632.06,-8543.47,1744.93,15974.94,0.0,3600.83,-2042.38,16574.31,1558.45,18132.76
4956,1541.71,3670.6,5772.7,-3587.85,-8578.14,1771.71,16047.94,0.0,3593.98,-2036.56,16638.68,1557.42,18196.1
4957,1542.39,3674.03,5750.93,-3661.48,-8566.41,1786.39,16055.98,0.0,3602.42,-2033.16,16581.82,1569.26,18151.08
4958,1518.43,3680.43,5845.55,-3663.43,-8597.63,1790.56,16056.04,0.0,3574.47,-2017.71,16629.95,1556.76,18186.71
4959,1506.4,3624.72,5786.84,-3625.78,-8595.64,1774.73,16115.64,0.0,3587.54,-2019.32,16586.91,1568.22,18155.14
4960,1472.29,3675.23,5779.62,-3665.31,-8567.26,1775.03,16098.32,0.0,3585.34,-2015.65,16567.92,1569.69,18137.61
4961,1435.1,3588.18,5798.82,-3687.77,-8594.44,1778.67,16084.94,0.0,3586.57,-2028.35,16403.5,1558.22,17961.72
4962,1507.99,3578.67,5767.85,-3690.1,-8599.51,1788.91,16169.37,0.0,3581.5,-2024.13,16523.18,1557.37,18080.55
4963,1532.22,3575.55,5808.09,-3648.16,-8573.41,1742.4,16010.59,0.0,3603.59,-2029.21,16447.28,1574.38,18021.66
4964,1514.37,3685.8,5799.69,-3652.26,-8556.21,1731.12,15994.73,0.0,3616.92,-2048.16,16517.24,1568.76,18085.99
4965,1458.42,3514.4,5764.82,-3619.75,-8585.2,1808.81,16082.64,0.0,3599.42,-2036.72,16424.13,1562.71,17986.84
4966,1507.19,3622.82,5776.98,-3639.81,-8576.66,1772.25,16055.62,0.0,3607.35,-2040.3,16518.4,1567.05,18085.45
4967,1459.07,3568.09,5752.36,-3703.62,-8558.39,1765.4,16076.58,0.0,3589.51,-2024.67,16359.5,1564.84,17924.34
4968,1538.8,3617.67,5771.95,-3646.58,-8585.23,1766.16,16126.18,0.0,3588.14,-2024.39,16588.95,1563.76,18152.71
4969,1524.32,3603.9,5731.74,-3643.27,-8585.78,1762.5,16158.41,0.0,3605.69,-2039.55,16551.8,1566.14,18117.94
4970,1501.95,3532.0,5772.88,-3694.18,-8573.42,1727.73,16040.3,0.0,3581.24,-2011.78,16307.27,1569.46,17876.73
4971,1462.31,3631.54,5753.78,-3695.94,-8581.79,1772.8,16082.35,0.0,3583.92,-2024.11,16425.04,1559.82,17984.86
4972,1445.68,3698.79,5783.37,-3711.18,-8569.12,1764.25,16039.22,0.0,3571.8,-2010.77,16450.99,1561.03,18012.03
4973,1480.12,3565.7,5789.87,-3698.6,-8582.01,1765.91,16074.66,0.0,3579.4,-2009.02,16395.64,1570.38,17966.02
4974,1455.16,3638.83,5770.16,-3674.07,-8585.3,1768.15,16106.07,0.0,3562.56,-1999.27,16478.99,1563.28,18042.28
4975,1561.24,3628.21,5821.37,-3693.32,-8567.79,1756.67,15996.82,0.0,3574.23,-2017.86,16503.2,1556.37,18059.56
4976,1499.57,3600.29,5818.02,-3667.3,-8591.21,1793.64,16108.9,0.0,3592.54,-2026.37,16561.91,1566.17,18128.08
4977,1514.45,3604.41,5765.27,-3723.15,-8565.69,1752.89,16025.73,0.0,3567.49,-2007.47,16373.9,1560.02,17933.93
4978,1510.31,3545.98,5795.83,-3657.28,-8602.92,1759.86,16074.39,0.0,3581.48,-2023.18,16426.19,1558.3,17984.49
4979,1509.22,3604.65,5789.81,-3695.7,-8565.69,1768.8,16072.76,0.0,3589.92,-2028.0,16483.85,1561.91,18045.76
4980,1519.53,3634.14,5784.32,-3641.42,-8575.17,1738.88,16001.6,0.0,3559.11,-1999.1,16461.87,1560.01,18021.88
4981,1521.5,3594.18,5780.0,-3684.56,-8582.09,1753.06,16008.63,0.0,3565.37,-2006.34,16390.73,1559.03,17949.76
4982,1495.38,3555.94,5779.53,-3638.86,-8580.77,1763.73,16044.91,0.0,3594.85,-2033.18,16419.87,1561.67,17981.54
4983,1489.85,3571.7,5795.43,-3676.6,-8568.29,1762.03,16048.55,0.0,3581.0,-2024.31,16422.68,1556.69,17979.37
4984,1520.63,3651.95,5763.0,-3619.89,-8553.49,1758.97,15990.72,0.0,3602.89,-2043.37,16511.89,1559.51,18071.4
4985,1528.1,3598.81,5786.16,-3626.98,-8588.38,1769.44,16052.72,0.0,3598.21,-2037.26,16519.87,1560.96,18080.83
4986,1472.94,3573.61,5796.28,-3630.12,-8571.24,1801.21,15991.61,0.0,3582.29,-2035.49,16434.3,1546.8,17981.1
4987,1490.23,3523.53,5760.01,-3670.86,-8575.64,1797.53,16043.97,0.0,3599.73,-2034.37,16368.78,1565.36,17934.14
4988,1481.34,3600.16,5762.8,-3701.09,-8535.1,1780.72,15966.6,0.0,3580.2,-2025.79,16355.43,1554.41,17909.83
4989,1487.99,3698.67,5804.98,-3661.12,-8579.96,1776.49,16107.77,0.0,3615.27,-2044.54,16634.83,1570.72,18205.56
4990,1532.63,3577.74,5731.81,-3674.46,-8562.3,1759.5,16047.03,0.0,3589.87,-2015.68,16411.95,1574.19,17986.14
4991,1487.43,3580.38,5759.43,-3720.96,-8561.03,1762.74,16088.03,0.0,3578.67,-2017.99,16396.03,1560.68,17956.71
4992,1514.64,3609.16,5823.17,-3704.24,-8567.58,1752.49,16035.96,0.0,3574.24,-2020.06,16463.59,1554.18,18017.76
4993,1496.36,3456.35,5748.11,-3665.72,-8552.86,1783.41,16070.85,0.0,3582.89,-2025.24,16336.51,1557.65,17894.16
4994,1502.29,3634.54,5792.53,-3631.79,-8570.07,1764.39,16048.82,0.0,3605.64,-2043.57,16540.71,1562.06,18102.77
4995,1538.98,3615.03,5816.61,-3684.92,-8590.95,1795.98,16054.64,0.0,3582.19,-2029.27,16545.38,1552.91,18098.29
4996,1488.33,3472.99,5750.36,-3628.14,-8583.51,1782.85,16022.09,0.0,3594.79,-2034.48,16304.96,1560.31,17865.27
4997,1483.71,3562.32,5774.12,-3703.76,-8575.95,1756.76,16090.4,0.0,3588.88,-2019.92,16387.6,1568.96,17956.57
4998,1477.75,3585.8,5811.92,-3621.32,-8593.25,1786.46,16081.53,0.0,3579.11,-2027.08,16528.88,1552.03,18080.91
4999,1545.24,3599.9,5773.76,-3691.31,-8544.29,1776.1,15934.45,0.0,3588.22,-2034.56,16393.84,1553.66,17947.5
5000,1483.13,3640.98,5766.03,-3623.28,-8554.01,1756.52,15987.76,0.0,3601.48,-2035.23,16457.15,1566.25,18023.4

Receptor Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
4900,1489.84,3608.48,5811.51,-3593.08,-8591.27,1751.85,16026.33,0.0,3592.8,-2072.21,16503.66,1520.59,18024.25
4901,1433.79,3561.48,5753.9,-3638.73,-8581.02,1747.42,16102.08,0.0,3602.31,-2083.58,16378.91,1518.73,17897.65
4902,1481.5,3641.47,5822.57,-3571.66,-8598.85,1783.47,16062.6,0.0,3588.27,-2069.08,16621.1,1519.19,18140.29
4903,1486.35,3633.45,5806.0,-3614.59,-8579.6,1762.17,16044.58,0.0,3591.04,-2061.37,16538.36,1529.67,18068.03
4904,1527.46,3603.37,5757.31,-3586.85,-8563.99,1737.12,16014.99,0.0,3607.38,-2080.28,16489.43,1527.1,18016.53
4905,1491.37,3676.25,5779.84,-3577.02,-8570.69,1747.76,15999.39,0.0,3586.56,-2063.32,16546.91,1523.24,18070.15
4906,1569.79,3524.16,5775.26,-3612.93,-8556.56,1736.7,16007.39,0.0,3603.75,-2084.39,16443.81,1519.36,17963.16
4907,1559.33,3583.04,5756.94,-3582.41,-8605.87,1766.42,16065.62,0.0,3582.07,-2068.36,16543.07,1513.72,18056.79
4908,1487.51,3678.57,5743.38,-3541.19,-8597.39,1770.63,16007.93,0.0,3597.61,-2078.06,16549.45,1519.55,18069.0
4909,1456.93,3606.1,5787.31,-3594.3,-8595.49,1729.02,16120.12,0.0,3594.43,-2076.13,16509.7,1518.3,18027.99
4910,1510.94,3637.21,5826.67,-3613.4,-8580.03,1734.15,15940.99,0.0,3584.51,-2061.12,16456.52,1523.38,17979.91
4911,1523.11,3646.32,5803.16,-3596.03,-8591.0,1753.74,15981.52,0.0,3588.11,-2071.0,16520.83,1517.11,18037.94
4912,1492.36,3579.74,5778.83,-3611.25,-8588.88,1731.08,15974.73,0.0,3576.79,-2070.05,16356.62,1506.74,17863.36
4913,1533.24,3563.49,5760.83,-3591.82,-8568.18,1751.92,15970.83,0.0,3594.93,-2077.23,16420.31,1517.7,17938.01
4914,1516.01,3531.83,5755.45,-3647.15,-8569.8,1739.73,15965.59,0.0,3584.17,-2053.19,16291.68,1530.98,17822.66
4915,1518.43,3508.47,5768.87,-3574.57,-8591.7,1772.46,16042.64,0.0,3581.61,-2059.16,16444.6,1522.45,17967.05
4916,1531.13,3582.91,5729.15,-3583.61,-8569.0,1732.54,15996.47,0.0,3573.7,-2051.05,16419.59,1522.65,17942.24
4917,1530.75,3643.12,5746.33,-3587.56,-8567.27,1754.89,15982.29,0.0,3591.1,-2060.0,16502.56,1531.1,18033.66
4918,1476.54,3478.96,5768.07,-3584.56,-8570.33,1747.53,15953.42,0.0,3575.4,-2046.95,16269.62,1528.45,17798.07
4919,1532.37,3564.38,5752.84,-3560.24,-8596.96,1787.13,16052.33,0.0,3578.82,-2050.42,16531.85,1528.4,18060.25
4920,1485.83,3555.17,5817.83,-3588.13,-8593.86,1768.81,16057.67,0.0,3567.95,-2052.89,16503.32,1515.06,18018.38
4921,1483.63,3608.44,5791.63,-3558.78,-8559.98,1753.57,15934.28,0.0,3588.74,-2065.21,16452.79,1523.54,17976.32
4922,1487.49,3616.62,5737.65,-3645.25,-8571.51,1748.59,15976.94,0.0,3566.04,-2041.3,16350.53,1524.74,17875.27
4923,1451.78,3611.51,5749.34,-3622.42,-8568.05,1783.8,16067.4,0.0,3572.54,-2053.63,16473.36,1518.91,17992.27
4924,1487.91,3602.25,5784.51,-3608.98,-8591.77,1779.06,16043.19,0.0,3580.28,-2060.89,16496.16,1519.38,18015.55
4925,1441.42,3551.07,5793.19,-3616.8,-8575.56,1761.28,15987.19,0.0,3574.14,-2057.66,16341.8,1516.48,17858.28
4926,1529.8,3603.56,5763.31,-3581.8,-8561.2,1772.74,15963.25,0.0,3581.92,-2068.91,16489.64,1513.01,18002.65
4927,1581.23,3591.93,5820.03,-3616.86,-8552.96,1762.26,15911.8,0.0,3601.33,-2071.97,16497.42,1529.36,18026.78
4928,1502.7,3651.45,5749.81,-3611.51,-8562.01,1773.23,15970.8,0.0,3593.13,-2078.42,16474.47,1514.71,17989.18
4929,1502.01,3671.7,5757.34,-3597.42,-8581.34,1766.74,16030.54,0.0,3589.78,-2075.9,16549.58,1513.88,18063.46
4930,1529.12,3522.48,5773.78,-3594.94,-8573.69,1747.98,16035.39,0.0,3592.24,-2064.4,16440.12,1527.84,17967.96
4931,1498.38,3632.73,5741.56,-3591.76,-8570.19,1742.02,16037.25,0.0,3592.02,-2052.75,16489.99,1539.27,18029.25
4932,1527.71,3558.09,5751.11,-3580.1,-8555.44,1726.89,15893.9,0.0,3604.43,-2074.56,16322.16,1529.87,17852.02
4933,1474.22,3555.87,5795.5,-3587.15,-8579.38,1752.99,15969.99,0.0,3586.66,-2062.21,16382.03,1524.45,17906.48
4934,1483.62,3582.65,5809.43,-3594.62,-8596.51,1773.99,16021.05,0.0,3584.26,-2067.04,16479.61,1517.22,17996.83
4935,1511.85,3547.51,5688.53,-3621.89,-8573.86,1746.14,16001.72,0.0,3576.0,-2059.68,16300.0,1516.32,17816.32
4936,1505.5,3651.4,5757.21,-3603.9,-8568.74,1743.89,15978.4,0.0,3587.52,-2053.32,16463.76,1534.19,17997.96
4937,1548.05,3597.05,5748.55,-3594.78,-8580.75,1751.83,16024.86,0.0,3589.1,-2067.04,16494.81,1522.06,18016.87
4938,1535.85,3590.47,5776.7,-3580.59,-8580.55,1736.46,16010.27,0.0,3593.84,-2068.47,16488.62,1525.36,18013.98
4939,1466.85,3494.94,5795.13,-3613.51,-8591.94,1755.14,16110.93,0.0,3586.63,-2064.86,16417.53,1521.77,17939.3
4940,1474.94,3482.31,5783.49,-3607.44,-8567.8,1743.59,15994.35,0.0,3586.95,-2061.05,16303.43,1525.9,17829.33
4941,1455.82,3566.97,5736.09,-3617.45,-8573.38,1755.87,16045.74,0.0,3584.78,-2056.96,16369.67,1527.82,17897.49
4942,1526.99,3596.45,5793.7,-3597.08,-8550.01,1749.46,15943.77,0.0,3587.83,-2050.73,16463.28,1537.1,18000.39
4943,1573.42,3632.8,5755.08,-3598.71,-8572.2,1737.1,15980.54,0.0,3596.14,-2061.79,16508.02,1534.35,18042.37
4944,1488.22,3594.93,5722.97,-3565.59,-8583.29,1753.32,16041.26,0.0,3601.02,-2073.87,16451.82,1527.15,17978.98
4945,1538.63,3613.95,5778.47,-3582.44,-8556.13,1765.87,15968.13,0.0,3587.32,-2053.37,16526.48,1533.94,18060.43
4946,1492.47,3564.36,5753.97,-3586.26,-8595.51,1754.04,16045.06,0.0,3578.68,-2043.46,16428.13,1535.22,17963.36
4947,1462.07,3525.98,5744.31,-3562.9,-8578.5,1787.0,16040.74,0.0,3571.97,-2055.5,16418.72,1516.47,17935.19
4948,1502.17,3608.13,5757.42,-3608.87,-8549.26,1761.89,16000.21,0.0,3592.49,-2053.05,16471.69,1539.44,18011.13
4949,1433.35,3526.71,5726.33,-3627.06,-8552.46,1772.88,15942.46,0.0,3588.83,-2069.29,16222.21,1519.54,17741.74
4950,1518.28,3576.94,5811.04,-3579.52,-8567.38,1788.95,15994.23,0.0,3595.82,-2056.37,16542.55,1539.44,18081.99
4951,1505.36,3537.25,5767.79,-3590.66,-8564.69,1741.77,16019.64,0.0,3588.63,-2059.12,16416.46,1529.51,17945.97
4952,1464.9,3581.58,5712.77,-3581.18,-8562.08,1801.93,16026.06,0.0,3600.87,-2065.59,16443.98,1535.28,17979.26
4953,1462.63,3466.01,5744.92,-3609.1,-8553.35,1750.71,15986.58,0.0,3568.28,-2049.05,16248.39,1519.22,17767.62
4954,1495.95,3546.91,5778.25,-3618.33,-8584.13,1734.34,16008.67,0.0,3571.55,-2051.31,16361.65,1520.24,17881.89
4955,1539.99,3689.94,5761.92,-3576.83,-8544.6,1735.0,15943.0,0.0,3594.4,-2064.89,16548.42,1529.51,18077.93
4956,1530.43,3647.19,5758.33,-3537.44,-8582.12,1761.95,16015.57,0.0,3586.81,-2060.1,16593.92,1526.71,18120.64
4957,1533.71,3651.29,5733.66,-3604.73,-8571.06,1777.03,16030.51,0.0,3597.61,-2056.34,16550.41,1541.27,18091.68
4958,1512.24,3659.49,5828.32,-3604.32,-8598.8,1781.48,16025.78,0.0,3567.76,-2040.58,16604.18,1527.19,18131.37
4959,1491.59,3602.03,5771.95,-3571.73,-8598.04,1766.32,16084.68,0.0,3581.99,-2041.32,16546.8,1540.66,18087.46
4960,1460.3,3657.52,5765.12,-3608.11,-8569.9,1765.39,16066.32,0.0,3580.73,-2037.85,16536.65,1542.88,18079.53
4961,1425.62,3563.73,5779.5,-3628.76,-8598.02,1767.58,16058.7,0.0,3581.65,-2050.34,16368.35,1531.3,17899.66
4962,1499.25,3553.62,5753.91,-3631.6,-8601.64,1779.25,16137.66,0.0,3575.56,-2047.51,16490.45,1528.05,18018.5
4963,1524.32,3552.28,5790.0,-3593.97,-8576.22,1732.59,15978.01,0.0,3597.44,-2052.17,16407.02,1545.27,17952.29
4964,1502.14,3663.38,5783.24,-3599.46,-8558.69,1721.5,15966.7,0.0,3609.71,-2069.2,16478.82,1540.52,18019.33
4965,1449.38,3492.76,5748.62,-3567.04,-8589.32,1798.12,16052.0,0.0,3593.16,-2058.37,16384.52,1534.79,17919.3
4966,1497.88,3601.19,5764.21,-3584.8,-8579.14,1762.9,16024.67,0.0,3601.61,-2061.65,16486.92,1539.96,18026.87
4967,1446.82,3548.91,5735.15,-3645.61,-8561.63,1755.81,16046.89,0.0,3583.13,-2046.76,16326.34,1536.37,17862.71
4968,1533.76,3599.08,5757.83,-3588.44,-8587.86,1755.94,16093.71,0.0,3582.85,-2045.83,16564.01,1537.02,18101.03
4969,1512.8,3583.89,5716.91,-3590.23,-8586.95,1752.61,16125.98,0.0,3599.1,-2060.83,16515.0,1538.27,18053.26
4970,1497.31,3515.87,5761.23,-3645.25,-8574.55,1716.52,16008.69,0.0,3574.7,-2033.81,16279.82,1540.89,17820.71
4971,1456.71,3612.64,5738.19,-3641.62,-8583.53,1763.24,16049.85,0.0,3578.07,-2045.04,16395.48,1533.03,17928.51
4972,1436.28,3672.72,5766.34,-3656.05,-8571.67,1753.8,16006.83,0.0,3565.07,-2033.76,16408.27,1531.31,17939.58
4973,1469.53,3548.43,5773.2,-3640.29,-8584.5,1757.84,16043.25,0.0,3573.82,-2031.43,16367.45,1542.4,17909.84
4974,1451.3,3619.76,5752.75,-3619.75,-8588.33,1755.33,16072.3,0.0,3556.54,-2021.69,16443.36,1534.85,17978.21
4975,1553.1,3609.4,5804.6,-3636.62,-8570.79,1745.0,15964.0,0.0,3567.12,-2040.18,16468.69,1526.94,17995.62
4976,1494.04,3574.25,5804.59,-3613.48,-8593.31,1783.86,16078.47,0.0,3586.01,-2048.08,16528.42,1537.93,18066.35
4977,1506.4,3586.78,5750.63,-3665.95,-8567.94,1743.16,15993.29,0.0,3560.75,-2030.07,16346.38,1530.68,17877.06
4978,1504.79,3523.76,5780.13,-3601.81,-8604.57,1750.32,16043.51,0.0,3574.81,-2044.65,16396.14,1530.16,17926.3
4979,1502.83,3584.98,5771.52,-3644.52,-8567.18,1756.5,16040.13,0.0,3583.41,-2049.0,16444.27,1534.41,17978.68
4980,1513.13,3609.27,5770.0,-3585.48,-8576.83,1729.56,15968.88,0.0,3552.1,-2021.68,16428.54,1530.42,17958.95
4981,1515.05,3567.67,5764.83,-3629.48,-8582.54,1743.55,15976.58,0.0,3559.21,-2028.32,16355.66,1530.89,17886.56
4982,1484.79,3535.67,5765.72,-3583.06,-8584.05,1754.93,16013.26,0.0,3588.41,-2055.74,16387.27,1532.66,17919.93
4983,1479.38,3545.62,5781.39,-3623.14,-8570.29,1753.06,16018.64,0.0,3574.06,-2045.65,16384.66,1528.41,17913.07
4984,1510.84,3626.47,5746.48,-3566.66,-8553.21,1750.3,15958.36,0.0,3594.66,-2064.73,16472.58,1529.93,18002.51
4985,1517.96,3574.98,5770.03,-3569.11,-8590.57,1760.62,16022.83,0.0,3591.73,-2059.36,16486.74,1532.37,18019.1
4986,1466.05,3552.99,5781.76,-3575.46,-8573.08,1791.68,15960.41,0.0,3575.51,-2054.59,16404.34,1520.92,17925.26
4987,1479.49,3505.77,5746.6,-3614.5,-8576.62,1786.71,16014.52,0.0,3592.08,-2054.62,16341.97,1537.47,17879.44
4988,1471.01,3581.71,5748.92,-3646.3,-8536.79,1771.38,15933.97,0.0,3574.1,-2047.32,16323.9,1526.77,17850.67
4989,1483.31,3671.66,5791.73,-3604.4,-8584.24,1767.0,16077.98,0.0,3608.95,-2066.33,16603.04,1542.62,18145.66
4990,1522.79,3558.31,5717.28,-3620.16,-8565.09,1749.21,16014.95,0.0,3583.54,-2036.72,16377.28,1546.81,17924.09
4991,1481.89,3562.06,5744.41,-3665.99,-8563.67,1752.97,16056.58,0.0,3571.41,-2039.31,16368.25,1532.1,17900.36
4992,1499.8,3585.35,5807.33,-3648.86,-8569.46,1741.81,16003.34,0.0,3567.94,-2040.35,16419.32,1527.59,17946.91
4993,1491.91,3439.97,5731.83,-3611.1,-8554.89,1771.33,16038.93,0.0,3576.09,-2046.87,16307.97,1529.22,17837.19
