POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
4915,1535.03,3560.62,5778.05,-3645.47,-8566.51,1773.57,15917.28,0.0,3595.93,-2040.28,16352.57,1555.65,17908.22
4916,1515.55,3650.23,5806.27,-3613.66,-8545.65,1795.88,15830.0,0.0,3591.5,-2039.79,16438.62,1551.72,17990.33
4917,1500.84,3630.24,5771.75,-3647.05,-8534.56,1758.04,15876.18,0.0,3598.68,-2049.92,16355.45,1548.76,17904.21
4918,1536.87,3649.52,5794.27,-3572.29,-8573.32,1788.37,15896.8,0.0,3610.75,-2058.98,16520.24,1551.77,18072.01
4919,1538.51,3531.75,5795.62,-3650.08,-8545.88,1750.75,15878.23,0.0,3588.05,-2032.89,16298.91,1555.16,17854.07
4920,1483.82,3603.27,5859.18,-3615.03,-8577.76,1763.84,15922.54,0.0,3592.64,-2054.63,16439.87,1538.01,17977.88
4921,1545.74,3609.89,5770.24,-3617.97,-8573.62,1789.31,16005.85,0.0,3595.58,-2050.94,16529.42,1544.64,18074.07
4922,1552.83,3579.78,5785.49,-3640.97,-8568.27,1779.55,15909.29,0.0,3596.77,-2055.01,16397.7,1541.76,17939.46
4923,1450.18,3695.39,5817.15,-3653.22,-8586.5,1781.24,15957.7,0.0,3582.72,-2037.15,16461.94,1545.57,18007.51
4924,1554.58,3648.31,5781.12,-3626.12,-8561.59,1786.08,15902.99,0.0,3593.23,-2032.3,16485.38,1560.93,18046.3
4925,1548.73,3657.58,5800.43,-3635.88,-8602.91,1811.87,16068.78,0.0,3563.1,-2011.4,16648.6,1551.71,18200.31
4926,1531.42,3702.64,5819.34,-3676.74,-8572.48,1754.1,15970.97,0.0,3601.88,-2050.15,16529.24,1551.73,18080.97
4927,1444.42,3606.97,5759.01,-3654.46,-8577.94,1774.64,15994.2,0.0,3604.31,-2041.09,16346.83,1563.22,17910.06
4928,1486.29,3654.82,5787.5,-3656.37,-8587.78,1739.87,16060.99,0.0,3591.28,-2036.4,16485.32,1554.88,18040.19
4929,1523.33,3561.29,5841.14,-3629.45,-8592.47,1750.64,16039.84,0.0,3593.94,-2045.99,16494.31,1547.95,18042.26
4930,1572.66,3513.89,5813.24,-3651.72,-8585.14,1788.52,16023.51,0.0,3575.84,-2028.92,16474.97,1546.92,18021.9
4931,1485.53,3632.74,5765.89,-3590.0,-8571.66,1773.12,15928.3,0.0,3608.64,-2057.93,16423.92,1550.71,17974.63
4932,1520.45,3535.11,5801.66,-3653.69,-8559.54,1765.53,15921.09,0.0,3611.89,-2056.95,16330.6,1554.95,17885.55
4933,1521.69,3552.17,5801.16,-3642.34,-8573.64,1741.67,15893.25,0.0,3588.45,-2037.07,16293.95,1551.38,17845.33
4934,1519.97,3664.19,5816.85,-3608.8,-8571.33,1754.85,15950.88,0.0,3611.24,-2066.58,16526.61,1544.66,18071.27
4935,1510.23,3561.93,5818.06,-3636.73,-8577.3,1788.22,15967.41,0.0,3598.86,-2060.62,16431.82,1538.24,17970.05
4936,1450.3,3659.66,5800.39,-3585.13,-8581.15,1771.6,15945.22,0.0,3614.86,-2068.64,16460.9,1546.22,18007.11
4937,1592.23,3562.23,5822.21,-3617.64,-8564.04,1759.47,15893.36,0.0,3609.36,-2064.89,16447.82,1544.47,17992.29
4938,1500.84,3603.47,5767.07,-3630.57,-8580.12,1793.96,15970.91,0.0,3609.95,-2067.08,16425.56,1542.87,17968.43
4939,1561.93,3586.14,5823.96,-3577.59,-8595.65,1786.33,15987.21,0.0,3602.97,-2059.63,16572.35,1543.33,18115.68
4940,1464.17,3601.97,5819.5,-3661.11,-8589.76,1789.86,15962.62,0.0,3605.66,-2054.37,16387.26,1551.29,17938.55
4941,1548.1,3645.14,5857.8,-3592.42,-8583.96,1780.65,15948.24,0.0,3591.94,-2040.78,16603.54,1551.16,18154.7
4942,1506.66,3627.51,5839.14,-3691.43,-8576.54,1786.63,16003.24,0.0,3592.2,-2045.25,16495.21,1546.95,18042.16
4943,1477.42,3598.41,5743.01,-3679.2,-8559.92,1764.28,15953.11,0.0,3595.76,-2032.87,16297.11,1562.89,17860.0
4944,1494.98,3672.63,5822.65,-3653.31,-8562.05,1776.43,15878.81,0.0,3609.16,-2053.49,16430.14,1555.67,17985.81
4945,1488.18,3618.65,5749.46,-3633.56,-8563.51,1768.06,15917.7,0.0,3594.68,-2056.96,16344.98,1537.72,17882.7
4946,1458.32,3636.79,5771.52,-3608.53,-8582.02,1749.72,15858.06,0.0,3588.33,-2056.83,16283.87,1531.5,17815.37
4947,1550.2,3705.05,5790.15,-3642.48,-8580.83,1741.06,15947.99,0.0,3600.25,-2060.25,16511.13,1540.01,18051.14
4948,1518.9,3579.93,5808.33,-3605.15,-8587.9,1762.32,15907.36,0.0,3595.27,-2064.01,16383.78,1531.27,17915.05
4949,1516.62,3616.53,5837.58,-3610.1,-8585.1,1808.82,15925.26,0.0,3600.56,-2063.52,16509.61,1537.04,18046.65
4950,1493.39,3612.22,5787.32,-3646.05,-8580.99,1762.28,15961.61,0.0,3618.05,-2055.94,16389.78,1562.11,17951.89
4951,1545.73,3574.21,5790.65,-3650.55,-8556.63,1755.02,15912.14,0.0,3592.51,-2033.68,16370.57,1558.83,17929.4
4952,1540.28,3676.66,5771.34,-3650.49,-8573.55,1747.4,15930.01,0.0,3609.4,-2049.14,16441.64,1560.26,18001.91
4953,1544.03,3579.68,5785.22,-3682.07,-8544.67,1742.14,15849.96,0.0,3579.49,-2030.64,16274.3,1548.85,17823.15
4954,1532.86,3634.64,5785.24,-3658.49,-8574.82,1735.59,15930.01,0.0,3607.1,-2067.39,16385.02,1539.71,17924.73
4955,1466.49,3564.16,5776.1,-3607.45,-8606.96,1790.18,16058.15,0.0,3596.32,-2045.61,16440.66,1550.71,17991.37
4956,1447.06,3560.96,5817.02,-3647.86,-8564.58,1778.1,15898.35,0.0,3587.08,-2037.72,16289.06,1549.36,17838.42
4957,1543.96,3591.24,5792.63,-3643.92,-8553.07,1755.37,15928.59,0.0,3586.06,-2035.37,16414.79,1550.68,17965.47
4958,1560.15,3669.77,5783.03,-3606.78,-8567.03,1760.17,15889.8,0.0,3600.21,-2044.55,16489.11,1555.66,18044.77
4959,1521.67,3464.33,5789.31,-3670.4,-8555.61,1793.56,15921.5,0.0,3585.37,-2045.98,16264.36,1539.39,17803.74
4960,1538.39,3657.12,5841.89,-3644.79,-8564.01,1738.97,15881.48,0.0,3594.91,-2034.59,16449.06,1560.32,18009.38
4961,1488.47,3569.8,5818.68,-3641.31,-8582.99,1762.03,15943.92,0.0,3611.49,-2051.39,16358.6,1560.09,17918.69
4962,1431.83,3760.31,5791.12,-3670.73,-8551.53,1770.74,15859.04,0.0,3604.97,-2053.58,16390.79,1551.4,17942.19
4963,1485.42,3688.74,5736.87,-3618.44,-8555.19,1727.9,15850.23,0.0,3602.08,-2061.55,16315.54,1540.53,17856.06
4964,1476.5,3708.95,5714.6,-3634.26,-8537.72,1743.65,15824.35,0.0,3602.36,-2050.66,16296.07,1551.7,17847.77
4965,1571.68,3617.82,5756.71,-3605.56,-8579.95,1743.3,15965.17,0.0,3588.87,-2036.02,16469.16,1552.85,18022.01
4966,1510.77,3587.43,5773.9,-3589.38,-8563.27,1750.16,15923.69,0.0,3598.75,-2043.07,16393.29,1555.68,17948.97
4967,1548.31,3570.27,5805.38,-3643.69,-8577.17,1774.84,15937.15,0.0,3585.24,-2050.0,16415.08,1535.24,17950.32
4968,1484.1,3670.35,5791.05,-3615.41,-8568.22,1777.68,15878.93,0.0,3596.04,-2038.53,16418.48,1557.51,17975.99
4969,1521.97,3693.37,5808.35,-3656.05,-8585.12,1761.26,15965.73,0.0,3585.38,-2046.03,16509.51,1539.35,18048.86
4970,1534.1,3696.16,5828.99,-3656.88,-8575.65,1730.66,15875.91,0.0,3588.49,-2052.18,16433.28,1536.31,17969.59
4971,1531.5,3585.56,5778.84,-3659.25,-8562.73,1775.5,15884.49,0.0,3600.07,-2060.97,16333.9,1539.09,17873.0
4972,1477.68,3652.3,5767.38,-3657.47,-8570.78,1752.29,15871.8,0.0,3608.96,-2064.69,16293.2,1544.27,17837.47
4973,1496.27,3531.13,5818.98,-3589.8,-8573.59,1767.83,15949.2,0.0,3584.89,-2046.85,16400.03,1538.04,17938.07
4974,1518.75,3578.84,5785.88,-3628.4,-8571.67,1748.97,15899.65,0.0,3607.29,-2069.26,16332.04,1538.04,17870.07
4975,1525.83,3572.04,5804.84,-3627.48,-8595.91,1779.82,16048.09,0.0,3605.11,-2062.54,16507.23,1542.57,18049.8
4976,1549.03,3571.69,5804.26,-3642.45,-8568.68,1720.74,15934.72,0.0,3585.37,-2036.11,16369.31,1549.25,17918.56
4977,1505.85,3691.45,5816.13,-3625.76,-8582.31,1779.11,15994.65,0.0,3594.53,-2054.84,16579.12,1539.69,18118.81
4978,1592.35,3676.11,5758.42,-3624.9,-8557.79,1761.02,15902.6,0.0,3592.17,-2050.01,16507.81,1542.16,18049.97
4979,1433.66,3695.77,5794.33,-3594.49,-8580.12,1757.32,15902.05,0.0,3590.55,-2049.14,16408.53,1541.41,17949.94
4980,1451.4,3540.88,5828.39,-3668.79,-8606.38,1767.06,16051.78,0.0,3578.67,-2043.41,16364.34,1535.26,17899.6
4981,1536.72,3582.0,5771.55,-3603.26,-8581.17,1762.28,15977.68,0.0,3594.44,-2053.23,16445.8,1541.21,17987.01
4982,1493.13,3743.26,5778.94,-3648.86,-8568.98,1745.96,15863.46,0.0,3583.13,-2046.28,16406.91,1536.85,17943.76
4983,1543.8,3672.7,5846.67,-3656.26,-8554.41,1775.02,15841.85,0.0,3579.8,-2041.88,16469.37,1537.92,18007.29
4984,1479.66,3721.48,5786.9,-3597.44,-8582.39,1762.7,15886.07,0.0,3593.58,-2047.88,16456.98,1545.7,18002.68
4985,1517.3,3653.49,5816.37,-3667.31,-8561.88,1775.97,15879.59,0.0,3590.35,-2043.8,16413.53,1546.54,17960.08
4986,1478.35,3642.35,5796.69,-3671.8,-8574.59,1755.55,15978.1,0.0,3592.39,-2052.83,16404.64,1539.56,17944.19
4987,1529.25,3677.3,5785.14,-3603.81,-8554.17,1764.3,15824.97,0.0,3592.01,-2044.12,16422.98,1547.89,17970.87
4988,1523.55,3647.38,5797.49,-3606.44,-8583.9,1748.61,15976.14,0.0,3592.1,-2032.58,16502.81,1559.51,18062.33
4989,1524.58,3626.61,5756.89,-3614.16,-8575.32,1753.77,15921.93,0.0,3587.41,-2046.75,16394.29,1540.66,17934.96
4990,1566.96,3637.67,5822.96,-3633.5,-8570.37,1756.14,15913.43,0.0,3588.51,-2044.57,16493.29,1543.94,18037.23
4991,1488.96,3541.89,5805.96,-3686.1,-8558.86,1742.83,15922.55,0.0,3596.37,-2044.08,16257.23,1552.29,17809.51
4992,1508.96,3633.94,5809.78,-3636.37,-8545.3,1759.29,15833.4,0.0,3592.8,-2046.12,16363.7,1546.68,17910.37
4993,1529.64,3595.9,5837.26,-3614.68,-8544.02,1756.87,15879.41,0.0,3611.96,-2061.36,16440.38,1550.6,17990.98
4994,1537.9,3630.35,5857.52,-3632.29,-8575.26,1784.13,15945.03,0.0,3605.02,-2058.66,16547.38,1546.36,18093.74
4995,1467.0,3581.5,5772.05,-3650.73,-8556.97,1754.54,15877.23,0.0,3609.83,-2063.68,16244.63,1546.14,17790.77
4996,1527.94,3667.75,5857.08,-3653.52,-8576.67,1773.61,15994.07,0.0,3607.87,-2063.52,16590.26,1544.34,18134.61
4997,1453.45,3684.73,5766.76,-3644.75,-8581.74,1773.82,15936.39,0.0,3592.79,-2043.26,16388.66,1549.53,17938.19
4998,1462.24,3477.64,5775.02,-3594.85,-8591.3,1771.94,16029.25,0.0,3602.43,-2064.83,16329.92,1537.61,17867.52
4999,1514.36,3654.94,5776.05,-3661.58,-8559.73,1740.98,15928.38,0.0,3600.76,-2059.62,16393.41,1541.15,17934.56
5000,1462.86,3652.7,5754.87,-3634.9,-8585.32,1777.98,15940.47,0.0,3591.94,-2061.97,16368.66,1529.97,17898.63

Receptor Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
4900,1504.78,3508.02,5792.32,-3552.42,-8581.37,1764.52,15973.01,0.0,3573.69,-2053.39,16408.85,1520.31,17929.16
4901,1483.28,3587.71,5771.55,-3619.6,-8574.07,1790.14,15955.23,0.0,3582.57,-2061.86,16394.24,1520.7,17914.94
4902,1500.53,3585.73,5782.63,-3606.95,-8583.14,1739.48,15989.68,0.0,3576.77,-2053.6,16407.96,1523.17,17931.13
4903,1493.75,3584.87,5770.23,-3576.94,-8606.3,1734.8,16023.71,0.0,3574.61,-2054.44,16424.12,1520.17,17944.28
4904,1503.65,3522.44,5776.62,-3601.78,-8571.69,1754.82,15891.89,0.0,3570.61,-2047.18,16275.96,1523.43,17799.39
4905,1489.33,3620.66,5770.27,-3544.03,-8591.75,1768.56,15973.23,0.0,3570.57,-2051.56,16486.27,1519.01,18005.28
4906,1526.67,3626.81,5762.03,-3597.4,-8579.8,1746.06,15932.41,0.0,3572.27,-2046.92,16416.79,1525.35,17942.14
4907,1446.59,3581.42,5760.04,-3591.57,-8546.54,1743.92,15792.29,0.0,3584.0,-2077.79,16186.15,1506.21,17692.37
4908,1502.23,3544.3,5762.99,-3557.63,-8563.71,1749.45,15868.48,0.0,3572.32,-2064.27,16306.11,1508.05,17814.16
4909,1467.13,3508.43,5767.31,-3569.42,-8559.68,1735.91,15873.84,0.0,3586.52,-2060.5,16223.53,1526.02,17749.54
4910,1513.62,3547.14,5778.04,-3570.72,-8551.4,1745.92,15925.71,0.0,3591.73,-2072.89,16388.29,1518.83,17907.13
4911,1492.14,3513.84,5718.97,-3541.76,-8569.78,1750.51,15950.56,0.0,3592.61,-2084.33,16314.47,1508.28,17822.75
4912,1484.59,3627.87,5749.64,-3589.08,-8533.27,1770.97,15838.98,0.0,3583.59,-2064.13,16349.7,1519.47,17869.17
4913,1506.17,3476.12,5741.31,-3592.67,-8550.19,1737.92,15860.82,0.0,3584.01,-2068.16,16179.49,1515.85,17695.33
4914,1529.85,3536.21,5745.29,-3550.89,-8558.68,1743.41,15932.63,0.0,3592.18,-2061.83,16377.83,1530.35,17908.17
4915,1525.03,3531.61,5753.02,-3591.11,-8571.46,1762.62,15931.62,0.0,3590.83,-2063.86,16341.33,1526.97,17868.3
4916,1503.33,3614.99,5782.75,-3560.94,-8550.5,1785.49,15843.98,0.0,3585.72,-2064.51,16419.09,1521.2,17940.29
4917,1492.89,3603.56,5744.75,-3594.42,-8538.77,1745.98,15890.59,0.0,3593.44,-2073.38,16344.58,1520.05,17864.63
4918,1526.57,3620.64,5775.37,-3519.13,-8577.54,1777.48,15911.56,0.0,3606.57,-2080.94,16514.97,1525.63,18040.59
4919,1525.55,3503.96,5775.24,-3596.75,-8551.8,1740.02,15892.86,0.0,3582.47,-2056.99,16289.09,1525.48,17814.56
4920,1474.75,3579.23,5836.34,-3560.93,-8583.12,1752.0,15937.21,0.0,3585.72,-2078.19,16435.48,1507.52,17943.0
4921,1526.83,3581.65,5743.03,-3571.97,-8579.04,1776.9,16020.09,0.0,3589.0,-2074.39,16497.48,1514.61,18012.09
4922,1544.95,3553.04,5761.8,-3589.08,-8572.91,1768.86,15924.4,0.0,3591.59,-2076.69,16391.06,1514.9,17905.96
4923,1436.26,3662.86,5799.12,-3601.64,-8590.62,1769.54,15972.46,0.0,3576.7,-2057.51,16447.99,1519.19,17967.18
4924,1538.2,3621.54,5755.16,-3580.16,-8566.33,1771.95,15918.02,0.0,3586.03,-2054.45,16458.38,1531.58,17989.96
4925,1537.18,3627.58,5781.7,-3580.79,-8609.12,1799.59,16084.93,0.0,3558.8,-2032.66,16641.07,1526.15,18167.22
4926,1515.81,3669.97,5801.01,-3623.19,-8577.23,1742.17,15985.45,0.0,3596.2,-2072.08,16513.97,1524.12,18038.09
4927,1434.45,3578.87,5742.22,-3596.73,-8583.09,1763.03,16009.56,0.0,3599.25,-2064.67,16348.32,1534.58,17882.9
4928,1475.17,3632.04,5767.98,-3600.2,-8592.93,1730.03,16075.64,0.0,3585.7,-2059.2,16487.72,1526.5,18014.22
4929,1516.32,3528.83,5818.77,-3580.62,-8597.79,1737.81,16053.94,0.0,3588.01,-2069.24,16477.26,1518.77,17996.03
4930,1557.54,3488.76,5791.53,-3593.51,-8590.63,1777.4,16037.68,0.0,3570.87,-2050.93,16468.77,1519.94,17988.7
4931,1475.5,3608.84,5741.48,-3536.52,-8576.47,1761.51,15944.08,0.0,3602.29,-2080.43,16418.41,1521.86,17940.27
4932,1514.48,3508.13,5773.64,-3599.75,-8563.22,1754.33,15935.39,0.0,3604.65,-2078.9,16323.0,1525.75,17848.75
4933,1514.55,3516.66,5778.31,-3591.02,-8577.1,1729.56,15907.89,0.0,3581.64,-2058.48,16278.85,1523.16,17802.01
4934,1509.13,3638.75,5795.31,-3557.18,-8574.89,1743.97,15965.65,0.0,3605.29,-2086.23,16520.73,1519.06,18039.79
4935,1500.58,3534.44,5792.35,-3587.16,-8581.98,1777.89,15982.03,0.0,3592.55,-2084.14,16418.15,1508.4,17926.56
4936,1440.07,3634.36,5782.78,-3534.4,-8586.73,1761.28,15960.47,0.0,3608.97,-2091.82,16457.84,1517.15,17974.99
4937,1579.32,3525.55,5800.04,-3562.49,-8568.63,1750.07,15908.82,0.0,3603.64,-2088.16,16432.68,1515.48,17948.16
4938,1489.38,3572.11,5747.67,-3579.14,-8585.52,1782.2,15985.87,0.0,3605.03,-2088.39,16412.58,1516.63,17929.21
4939,1550.81,3561.98,5805.22,-3526.72,-8600.7,1773.76,16002.73,0.0,3597.99,-2081.89,16567.08,1516.09,18083.17
4940,1457.44,3579.03,5795.08,-3604.49,-8596.06,1779.6,15978.41,0.0,3600.1,-2075.38,16389.01,1524.72,17913.73
4941,1535.49,3618.29,5833.9,-3538.98,-8589.15,1768.46,15963.41,0.0,3586.95,-2061.99,16591.42,1524.97,18116.39
4942,1492.12,3598.69,5811.72,-3635.94,-8580.56,1775.83,16017.94,0.0,3586.57,-2066.92,16479.78,1519.64,17999.43
4943,1470.0,3565.99,5725.62,-3627.65,-8564.85,1752.74,15968.04,0.0,3590.1,-2055.76,16289.89,1534.34,17824.23
4944,1485.26,3643.98,5802.36,-3603.7,-8566.86,1766.74,15893.16,0.0,3603.48,-2075.46,16420.93,1528.02,17948.95
4945,1476.99,3591.06,5725.75,-3580.12,-8568.21,1758.72,15934.16,0.0,3588.81,-2077.85,16338.36,1510.96,17849.32
4946,1449.4,3611.54,5752.94,-3553.56,-8586.75,1738.63,15872.82,0.0,3582.8,-2079.03,16285.02,1503.77,17788.79
4947,1539.65,3675.3,5770.42,-3590.39,-8584.78,1729.81,15963.04,0.0,3594.63,-2080.88,16503.05,1513.75,18016.8
4948,1508.34,3558.46,5787.48,-3547.53,-8592.37,1749.45,15922.28,0.0,3590.64,-2085.49,16386.1,1505.15,17891.25
4949,1511.14,3583.39,5821.56,-3554.62,-8589.76,1797.98,15941.1,0.0,3595.3,-2085.27,16510.79,1510.03,18020.82
4950,1482.83,3593.04,5769.65,-3589.69,-8585.8,1749.14,15976.49,0.0,3613.04,-2079.74,16395.66,1533.3,17928.97
4951,1534.87,3547.81,5772.82,-3592.75,-8560.79,1745.99,15928.0,0.0,3587.49,-2056.57,16375.95,1530.92,17906.86
4952,1529.83,3651.91,5749.88,-3596.12,-8578.31,1736.24,15946.2,0.0,3601.98,-2072.1,16439.64,1529.89,17969.53
4953,1535.0,3555.76,5766.67,-3624.44,-8548.6,1732.47,15865.08,0.0,3573.46,-2053.06,16281.95,1520.39,17802.34
4954,1516.07,3611.04,5762.99,-3604.31,-8579.23,1725.16,15944.35,0.0,3602.33,-2089.48,16376.07,1512.85,17888.92
4955,1456.42,3537.39,5755.43,-3553.32,-8611.48,1779.3,16072.31,0.0,3590.84,-2068.44,16436.06,1522.4,17958.45
4956,1437.27,3532.97,5797.14,-3591.79,-8569.59,1766.03,15913.96,0.0,3582.16,-2060.03,16285.99,1522.13,17808.12
4957,1535.98,3563.1,5774.09,-3586.37,-8557.8,1744.51,15943.81,0.0,3581.44,-2057.58,16417.32,1523.86,17941.18
4958,1551.45,3642.5,5762.47,-3549.16,-8571.63,1749.81,15905.18,0.0,3595.3,-2068.53,16490.63,1526.78,18017.41
4959,1508.86,3436.14,5768.49,-3614.8,-8560.58,1784.47,15936.76,0.0,3579.38,-2069.88,16259.34,1509.5,17768.84
4960,1527.88,3625.68,5821.71,-3590.33,-8568.62,1729.11,15896.55,0.0,3588.46,-2057.8,16441.98,1530.66,17972.64
4961,1479.06,3540.72,5794.4,-3581.15,-8586.79,1751.85,15959.16,0.0,3606.57,-2073.92,16357.26,1532.65,17889.91
4962,1423.1,3731.85,5770.71,-3613.05,-8556.44,1761.16,15874.37,0.0,3599.78,-2076.46,16391.71,1523.32,17915.03
4963,1475.3,3664.98,5717.77,-3568.46,-8560.98,1716.29,15865.27,0.0,3595.8,-2084.32,16310.17,1511.48,17821.65
4964,1468.86,3670.21,5693.46,-3575.78,-8542.32,1732.86,15839.14,0.0,3596.66,-2074.38,16286.43,1522.28,17808.71
4965,1558.98,3591.95,5733.73,-3550.06,-8583.91,1734.11,15979.78,0.0,3582.88,-2058.06,16464.58,1524.81,17989.39
4966,1502.3,3565.3,5753.41,-3535.61,-8568.2,1738.79,15938.58,0.0,3593.36,-2066.66,16394.58,1526.7,17921.28
4967,1540.74,3537.58,5785.59,-3585.21,-8581.59,1764.09,15952.32,0.0,3579.7,-2073.39,16413.54,1506.31,17919.85
4968,1477.24,3639.53,5765.68,-3557.29,-8573.81,1768.09,15892.56,0.0,3590.4,-2062.95,16412.0,1527.44,17939.44
4969,1511.27,3663.25,5785.72,-3598.96,-8590.39,1751.78,15980.64,0.0,3579.76,-2068.45,16503.31,1511.31,18014.62
4970,1525.66,3673.4,5803.17,-3601.18,-8580.55,1721.1,15891.22,0.0,3582.92,-2074.43,16432.82,1508.49,17941.31
4971,1523.73,3558.56,5757.67,-3604.24,-8567.52,1766.35,15898.59,0.0,3593.71,-2083.54,16333.14,1510.17,17843.31
4972,1470.08,3619.21,5750.85,-3604.03,-8575.47,1740.38,15886.87,0.0,3602.97,-2086.25,16287.9,1516.72,17804.62
4973,1485.78,3500.41,5796.1,-3531.32,-8577.86,1756.9,15963.8,0.0,3579.97,-2068.96,16393.81,1511.01,17904.82
4974,1508.13,3558.85,5763.03,-3571.34,-8575.9,1737.14,15914.47,0.0,3602.25,-2091.01,16334.39,1511.24,17845.63
4975,1517.74,3539.62,5786.43,-3571.54,-8600.52,1770.84,16063.2,0.0,3599.5,-2084.99,16505.76,1514.51,18020.28
4976,1539.62,3545.78,5782.37,-3587.34,-8572.87,1710.95,15949.75,0.0,3579.42,-2058.67,16368.25,1520.75,17889.0
4977,1496.76,3664.93,5794.64,-3574.59,-8587.58,1769.45,16009.46,0.0,3589.69,-2078.31,16573.07,1511.38,18084.45
4978,1582.0,3653.42,5736.27,-3565.57,-8563.27,1751.47,15917.31,0.0,3587.21,-2073.17,16511.63,1514.04,18025.67
4979,1426.99,3670.7,5772.45,-3536.21,-8586.4,1747.74,15916.89,0.0,3585.42,-2072.78,16412.16,1512.64,17924.8
4980,1441.46,3514.5,5807.43,-3616.82,-8611.3,1757.0,16066.26,0.0,3573.24,-2067.23,16358.53,1506.01,17864.54
4981,1528.0,3554.54,5748.33,-3546.94,-8585.35,1751.52,15992.49,0.0,3589.42,-2075.3,16442.59,1514.12,17956.71
4982,1483.23,3716.63,5759.53,-3595.26,-8573.38,1733.52,15878.34,0.0,3578.61,-2067.46,16402.61,1511.15,17913.77
4983,1529.25,3641.18,5827.66,-3605.07,-8559.53,1764.71,15857.62,0.0,3575.11,-2063.73,16455.82,1511.39,17967.21
4984,1467.73,3698.38,5766.22,-3548.07,-8587.16,1752.29,15900.98,0.0,3588.16,-2070.71,16450.37,1517.45,17967.82
4985,1505.26,3619.23,5793.14,-3610.63,-8567.65,1766.01,15893.87,0.0,3585.22,-2066.8,16399.25,1518.43,17917.67
4986,1470.5,3620.17,5770.53,-3615.85,-8579.35,1745.16,15992.3,0.0,3587.16,-2075.37,16403.46,1511.79,17915.25
4987,1519.88,3641.45,5765.92,-3548.6,-8560.39,1754.21,15840.42,0.0,3586.24,-2068.12,16412.89,1518.12,17931.01
4988,1511.01,3620.46,5777.94,-3555.14,-8589.13,1739.18,15991.41,0.0,3587.04,-2055.54,16495.72,1531.49,18027.21
4989,1515.49,3601.22,5736.78,-3559.17,-8580.18,1741.1,15937.09,0.0,3582.36,-2070.07,16392.33,1512.28,17904.61
4990,1560.42,3604.43,5804.2,-3580.38,-8575.29,1742.06,15927.22,0.0,3582.87,-2067.21,16482.66,1515.65,17998.31
4991,1478.45,3514.24,5785.4,-3634.17,-8563.4,1733.8,15937.39,0.0,3590.65,-2066.68,16251.71,1523.97,17775.69
4992,1501.76,3604.65,5789.31,-3585.39,-8549.85,1748.77,15848.07,0.0,3586.68,-2068.68,16357.32,1518.0,17875.32
4993,1522.07,3568.01,5817.83,-3562.21,-8549.0,1742.88,15894.73,0.0,3607.05,-2082.52,16434.31,1524.53,17958.84
